-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2009 through 12/31/2020 
Location: Latitude  51.2202   Longitude 4.4131 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 18.98 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE,T2M_MAX,T2M_MIN,T2M,WS50M,PRECTOT,RH2M
51.22021,4.41311,2010,06,17,   10.97,   21.19,   10.22,   16.27,    8.15,    0.01,   69.92
51.22021,4.41311,2010,06,18,    7.58,   17.40,    9.83,   13.41,    7.11,    0.15,   78.77
51.22021,4.41311,2010,06,19,    4.54,   14.36,    9.82,   11.77,    8.48,    2.42,   74.64
51.22021,4.41311,2010,06,20,    4.64,   14.24,    9.61,   11.85,    7.90,    0.98,   74.34
51.22021,4.41311,2010,06,21,    9.42,   18.30,    8.87,   13.44,    5.61,    0.50,   72.32
51.22021,4.41311,2010,06,22,   12.77,   20.23,    7.45,   15.19,    2.66,    0.00,   66.14
51.22021,4.41311,2010,06,23,   12.56,   24.40,   11.84,   18.55,    2.44,    0.00,   61.48
51.22021,4.41311,2010,06,24,   12.07,   24.87,   12.80,   18.99,    3.33,    0.00,   67.74
51.22021,4.41311,2010,06,25,   11.29,   24.03,   12.74,   19.07,    3.00,    0.01,   68.66
51.22021,4.41311,2010,06,26,   12.44,   25.45,   13.01,   19.92,    4.22,    0.00,   62.80
51.22021,4.41311,2010,06,27,   13.80,   27.23,   13.44,   21.25,    4.04,    0.00,   57.96
51.22021,4.41311,2010,06,28,   12.14,   27.20,   15.06,   21.08,    3.52,    0.00,   61.89
51.22021,4.41311,2010,06,29,    9.90,   24.02,   14.11,   19.39,    4.59,    0.02,   68.41
51.22021,4.41311,2010,06,30,   10.96,   25.05,   14.09,   19.84,    4.38,    0.04,   73.35
51.22021,4.41311,2010,07,01,   11.94,   27.14,   15.20,   22.07,    3.53,    0.01,   65.38
51.22021,4.41311,2010,07,02,   11.55,   30.92,   19.37,   25.32,    5.34,    0.97,   64.14
51.22021,4.41311,2010,07,03,    9.89,   24.86,   14.97,   19.98,    3.95,    1.82,   79.55
51.22021,4.41311,2010,07,04,   10.30,   24.16,   13.86,   19.01,    4.74,    0.01,   67.85
51.22021,4.41311,2010,07,05,    8.16,   22.28,   14.12,   17.75,    5.15,    0.99,   74.65
51.22021,4.41311,2010,07,06,    6.30,   20.33,   14.03,   17.07,    3.43,    0.08,   62.17
51.22021,4.41311,2010,07,07,   13.56,   24.60,   11.03,   19.71,    3.56,    0.00,   54.80
51.22021,4.41311,2010,07,08,   11.60,   28.32,   16.72,   22.95,    3.29,    0.00,   56.78
51.22021,4.41311,2010,07,09,   12.76,   29.82,   17.07,   23.94,    5.53,    0.01,   63.56
51.22021,4.41311,2010,07,10,   13.10,   30.45,   17.35,   23.70,    3.26,    2.18,   67.84
51.22021,4.41311,2010,07,11,   11.40,   28.81,   17.41,   23.24,    4.94,    2.01,   69.89
51.22021,4.41311,2010,07,12,   10.35,   25.55,   15.20,   19.82,    4.98,   12.88,   82.26
51.22021,4.41311,2010,07,13,   10.13,   25.20,   15.07,   20.82,    4.76,    0.68,   71.33
51.22021,4.41311,2010,07,14,   11.95,   27.74,   15.79,   21.24,    6.32,   16.81,   76.41
51.22021,4.41311,2010,07,15,    6.80,   21.67,   14.87,   18.38,   10.51,    0.42,   68.45
51.22021,4.41311,2010,07,16,    9.35,   23.90,   14.55,   19.18,    8.30,    0.97,   71.51
51.22021,4.41311,2010,07,17,    8.07,   20.78,   12.72,   16.98,    7.38,    0.71,   72.71
51.22021,4.41311,2010,07,18,   11.86,   22.76,   10.90,   18.17,    3.21,    0.03,   62.12
51.22021,4.41311,2010,07,19,   13.61,   27.16,   13.55,   21.31,    2.40,    0.00,   52.04
51.22021,4.41311,2010,07,20,   11.45,   27.94,   16.49,   22.87,    4.99,    0.01,   55.00
51.22021,4.41311,2010,07,21,    6.43,   23.46,   17.03,   20.38,    5.49,    0.85,   72.76
51.22021,4.41311,2010,07,22,    8.42,   22.63,   14.21,   18.36,    3.94,    0.11,   71.44
51.22021,4.41311,2010,07,23,    7.94,   21.37,   13.44,   17.66,    3.39,    2.76,   74.52
51.22021,4.41311,2010,07,24,    8.67,   21.48,   12.81,   17.34,    4.79,    0.18,   62.11
51.22021,4.41311,2010,07,25,    6.88,   21.21,   14.33,   17.72,    4.83,    1.33,   78.53
51.22021,4.41311,2010,07,26,    7.10,   20.94,   13.84,   17.37,    6.03,    2.99,   80.05
51.22021,4.41311,2010,07,27,    9.39,   22.28,   12.89,   18.49,    3.63,    2.91,   78.11
51.22021,4.41311,2010,07,28,    6.93,   22.69,   15.76,   18.95,    4.72,    2.21,   75.40
51.22021,4.41311,2010,07,29,    6.39,   19.76,   13.36,   16.65,    5.46,    4.97,   78.71
51.22021,4.41311,2010,07,30,   10.60,   23.14,   12.54,   18.34,    3.24,    0.21,   68.89
51.22021,4.41311,2010,07,31,    5.90,   21.01,   15.12,   18.32,    6.57,    2.43,   81.43
51.22021,4.41311,2010,08,01,    9.05,   22.93,   13.88,   18.17,    4.72,    0.31,   75.57
51.22021,4.41311,2010,08,02,    8.08,   21.26,   13.17,   17.28,    4.58,    3.15,   76.35
51.22021,4.41311,2010,08,03,   10.25,   22.22,   11.97,   17.59,    4.43,    0.21,   71.89
51.22021,4.41311,2010,08,04,    7.59,   20.97,   13.38,   17.08,    6.92,    5.12,   78.91
51.22021,4.41311,2010,08,05,    6.54,   18.95,   12.41,   16.02,    5.35,    2.81,   73.76
51.22021,4.41311,2010,08,06,   12.28,   22.54,   10.26,   17.13,    4.31,    0.07,   68.34
51.22021,4.41311,2010,08,07,    7.90,   22.08,   14.18,   18.32,    6.19,    4.22,   78.15
51.22021,4.41311,2010,08,08,    8.53,   21.30,   12.77,   17.02,    5.47,    2.41,   81.60
51.22021,4.41311,2010,08,09,   10.18,   23.11,   12.93,   18.19,    3.20,    0.10,   70.94
51.22021,4.41311,2010,08,10,   10.09,   22.55,   12.46,   18.04,    7.10,    4.08,   80.63
51.22021,4.41311,2010,08,11,    6.82,   21.23,   14.41,   17.73,    4.98,    1.73,   73.92
51.22021,4.41311,2010,08,12,    8.46,   20.62,   12.15,   16.42,    4.02,    0.96,   71.86
51.22021,4.41311,2010,08,13,    8.68,   19.76,   11.09,   15.82,    2.99,    2.14,   72.47
51.22021,4.41311,2010,08,14,   10.57,   22.16,   11.59,   17.59,    3.15,    1.20,   67.54
51.22021,4.41311,2010,08,15,    5.09,   20.01,   14.92,   17.00,    9.95,   18.76,   81.99
51.22021,4.41311,2010,08,16,    7.00,   22.55,   15.55,   18.50,    8.50,   30.12,   89.10
51.22021,4.41311,2010,08,17,    3.38,   17.97,   14.59,   16.25,    9.40,    5.53,   85.24
51.22021,4.41311,2010,08,18,    7.55,   19.61,   12.06,   16.09,    7.56,    1.59,   79.47
51.22021,4.41311,2010,08,19,    9.50,   21.18,   11.68,   16.75,    6.77,    0.21,   74.01
51.22021,4.41311,2010,08,20,   12.94,   26.14,   13.20,   19.87,    6.67,    0.00,   72.54
51.22021,4.41311,2010,08,21,    9.79,   26.26,   16.47,   21.34,    6.70,    0.28,   81.05
51.22021,4.41311,2010,08,22,    6.51,   23.52,   17.01,   20.23,    4.67,    4.70,   86.12
51.22021,4.41311,2010,08,23,    7.81,   22.49,   14.68,   19.45,   11.17,   12.07,   84.39
51.22021,4.41311,2010,08,24,    6.93,   19.65,   12.73,   16.16,   10.91,    0.63,   73.39
51.22021,4.41311,2010,08,25,    7.04,   20.13,   13.09,   16.35,    5.98,    4.91,   77.00
51.22021,4.41311,2010,08,26,    7.43,   22.83,   15.41,   19.58,    8.63,   24.33,   90.33
51.22021,4.41311,2010,08,27,    6.03,   18.10,   12.07,   16.33,    7.16,    5.69,   85.13
51.22021,4.41311,2010,08,28,    6.91,   17.38,   10.47,   14.42,    7.27,    1.94,   75.03
51.22021,4.41311,2010,08,29,    4.33,   15.58,   11.25,   13.50,   10.51,    9.49,   84.03
51.22021,4.41311,2010,08,30,    7.20,   17.90,   10.70,   14.46,   11.41,    3.95,   77.44
51.22021,4.41311,2010,08,31,    9.15,   18.76,    9.61,   14.02,    4.70,    0.10,   77.77
51.22021,4.41311,2010,09,01,   10.87,   19.44,    8.57,   13.91,    3.58,    0.02,   76.22
51.22021,4.41311,2010,09,02,    9.69,   18.43,    8.74,   13.60,    4.31,    0.05,   81.56
51.22021,4.41311,2010,09,03,   10.42,   19.76,    9.34,   14.56,    3.89,    0.12,   80.70
51.22021,4.41311,2010,09,04,   10.90,   20.05,    9.15,   14.62,    5.05,    0.05,   75.45
51.22021,4.41311,2010,09,05,   11.27,   20.02,    8.75,   14.36,    6.42,    0.00,   66.18
51.22021,4.41311,2010,09,06,   12.32,   20.83,    8.51,   14.78,    9.47,    5.22,   65.97
51.22021,4.41311,2010,09,07,    5.76,   18.10,   12.34,   14.63,    5.17,   11.90,   89.82
51.22021,4.41311,2010,09,08,    7.72,   20.00,   12.28,   15.24,    5.40,   14.66,   90.35
51.22021,4.41311,2010,09,09,    7.13,   19.87,   12.74,   15.84,    6.27,    4.75,   86.07
51.22021,4.41311,2010,09,10,    7.03,   19.31,   12.28,   15.60,    6.93,    0.37,   84.73
51.22021,4.41311,2010,09,11,   10.05,   22.38,   12.33,   17.00,    6.82,    0.11,   76.91
51.22021,4.41311,2010,09,12,    7.93,   19.03,   11.10,   15.28,    5.24,    5.92,   87.30
51.22021,4.41311,2010,09,13,    7.76,   18.54,   10.77,   14.81,    6.38,    0.18,   77.69
51.22021,4.41311,2010,09,14,    5.01,   18.74,   13.73,   16.32,   11.81,    7.63,   89.16
51.22021,4.41311,2010,09,15,    6.02,   16.82,   10.80,   14.23,   10.70,    2.29,   72.25
51.22021,4.41311,2010,09,16,    5.92,   16.52,   10.60,   13.26,    7.66,    3.96,   82.72
51.22021,4.41311,2010,09,17,    6.30,   14.99,    8.69,   11.66,    6.82,    0.95,   78.52
51.22021,4.41311,2010,09,18,    8.41,   16.39,    7.97,   11.72,    4.74,    0.11,   70.95
51.22021,4.41311,2010,09,19,    9.34,   17.42,    8.08,   12.71,    7.92,    0.08,   80.88
51.22021,4.41311,2010,09,20,    9.56,   19.70,   10.14,   14.48,    8.46,    0.24,   81.14
51.22021,4.41311,2010,09,21,   10.17,   20.85,   10.68,   15.29,    3.84,    0.08,   83.75
51.22021,4.41311,2010,09,22,   13.67,   22.53,    8.86,   15.53,    5.47,    0.01,   78.90
51.22021,4.41311,2010,09,23,   10.10,   21.89,   11.79,   15.99,    6.21,    4.82,   86.05
51.22021,4.41311,2010,09,24,    6.55,   17.82,   11.27,   14.42,    6.20,    4.14,   85.87
51.22021,4.41311,2010,09,25,    4.64,   13.67,    9.03,   11.36,    9.23,    5.40,   80.72
51.22021,4.41311,2010,09,26,    6.83,   13.77,    6.94,   11.29,    4.08,    6.95,   88.17
51.22021,4.41311,2010,09,27,    6.45,   12.90,    6.46,   10.25,    2.85,    3.10,   90.63
51.22021,4.41311,2010,09,28,    5.38,   15.98,   10.61,   13.09,    1.87,    0.86,   90.18
51.22021,4.41311,2010,09,29,    7.68,   17.18,    9.50,   13.18,    3.90,    0.24,   81.45
51.22021,4.41311,2010,09,30,    6.65,   16.53,    9.89,   12.62,    4.97,    3.25,   89.75
51.22021,4.41311,2010,10,01,    9.72,   17.51,    7.79,   12.63,    8.66,    9.68,   82.42
51.22021,4.41311,2010,10,02,    5.60,   17.94,   12.34,   15.34,    7.95,    3.84,   92.49
51.22021,4.41311,2010,10,03,    8.82,   22.95,   14.13,   17.94,    9.77,    0.35,   82.52
51.22021,4.41311,2010,10,04,    8.57,   22.44,   13.87,   17.26,    6.53,    0.48,   82.13
51.22021,4.41311,2010,10,05,    6.18,   19.82,   13.65,   16.19,    7.10,    0.56,   82.79
51.22021,4.41311,2010,10,06,    8.85,   19.77,   10.92,   15.63,    7.67,    2.21,   87.18
51.22021,4.41311,2010,10,07,    9.92,   19.87,    9.95,   14.68,    5.18,    0.11,   89.62
51.22021,4.41311,2010,10,08,    8.70,   19.96,   11.26,   14.80,    6.85,    0.08,   87.30
51.22021,4.41311,2010,10,09,   11.21,   21.19,    9.97,   14.69,    6.20,    0.06,   83.42
51.22021,4.41311,2010,10,10,   11.41,   18.20,    6.78,   11.57,    7.73,    0.00,   75.39
51.22021,4.41311,2010,10,11,   11.21,   16.35,    5.14,    9.62,    7.94,    0.00,   76.20
51.22021,4.41311,2010,10,12,    8.50,   13.83,    5.34,    8.26,    6.16,    0.02,   83.83
51.22021,4.41311,2010,10,13,    7.52,   12.83,    5.31,    8.65,    4.20,    0.11,   83.42
51.22021,4.41311,2010,10,14,    8.93,   13.46,    4.53,    8.87,    3.74,    0.38,   89.15
51.22021,4.41311,2010,10,15,    4.26,   13.07,    8.81,   10.41,    3.78,    8.76,   91.39
51.22021,4.41311,2010,10,16,    7.02,   11.09,    4.07,    8.48,    9.03,    2.43,   84.28
51.22021,4.41311,2010,10,17,    7.87,   10.60,    2.73,    5.81,    5.65,    0.01,   79.73
51.22021,4.41311,2010,10,18,   10.97,   12.27,    1.30,    7.77,    6.46,    0.78,   83.13
51.22021,4.41311,2010,10,19,    4.06,   11.78,    7.72,    9.53,    7.79,   11.28,   84.99
51.22021,4.41311,2010,10,20,    4.07,    8.78,    4.71,    7.20,    8.43,    6.70,   85.99
51.22021,4.41311,2010,10,21,    7.76,   10.61,    2.85,    6.04,    8.90,    0.05,   74.88
51.22021,4.41311,2010,10,22,    6.62,   12.09,    5.47,    7.85,    8.30,    0.14,   85.31
51.22021,4.41311,2010,10,23,    7.21,    9.36,    2.15,    5.86,   10.27,    7.60,   88.76
51.22021,4.41311,2010,10,24,    5.89,   10.26,    4.37,    7.23,    7.73,    1.46,   85.74
51.22021,4.41311,2010,10,25,    7.81,   11.01,    3.20,    6.32,    5.93,    0.46,   82.42
51.22021,4.41311,2010,10,26,    6.45,    8.93,    2.47,    5.88,    7.01,    3.02,   84.45
51.22021,4.41311,2010,10,27,    6.13,   12.19,    6.06,    8.67,    9.74,    3.36,   83.11
51.22021,4.41311,2010,10,28,    7.12,   14.25,    7.13,    9.71,    8.53,    0.34,   89.07
51.22021,4.41311,2010,10,29,    5.62,   12.97,    7.34,   10.54,    9.11,    0.15,   83.43
51.22021,4.41311,2010,10,30,    7.61,   13.77,    6.16,   10.47,    7.61,    1.87,   89.83
51.22021,4.41311,2010,10,31,    7.00,   13.16,    6.16,    9.51,    5.00,    2.40,   94.00
51.22021,4.41311,2010,11,01,    7.72,   13.82,    6.10,    9.12,    3.39,    0.24,   97.56
51.22021,4.41311,2010,11,02,    5.25,   12.64,    7.40,   10.05,    9.29,    0.49,   94.64
51.22021,4.41311,2010,11,03,    3.87,   14.87,   11.00,   12.72,   10.49,    2.64,   91.55
51.22021,4.41311,2010,11,04,    4.78,   17.00,   12.22,   14.27,   13.91,    0.34,   87.30
51.22021,4.41311,2010,11,05,    2.99,   15.47,   12.48,   13.55,   11.57,    5.43,   92.05
51.22021,4.41311,2010,11,06,    5.84,   13.12,    7.27,   10.04,    5.25,    7.35,   90.87
51.22021,4.41311,2010,11,07,    5.60,    9.01,    3.41,    6.73,    4.50,    1.63,   89.39
51.22021,4.41311,2010,11,08,    4.59,    8.04,    3.45,    5.27,    9.18,    2.69,   85.02
51.22021,4.41311,2010,11,09,    3.53,    7.75,    4.22,    5.64,    6.36,    6.54,   94.91
51.22021,4.41311,2010,11,10,    4.41,    7.74,    3.33,    4.93,    6.94,    5.46,   92.40
51.22021,4.41311,2010,11,11,   10.05,   11.17,    1.13,    5.43,   14.05,   10.84,   92.67
51.22021,4.41311,2010,11,12,    3.82,   13.22,    9.40,   11.05,   14.98,   14.12,   85.43
51.22021,4.41311,2010,11,13,    3.57,   13.21,    9.64,   11.08,    5.83,   25.61,   95.73
51.22021,4.41311,2010,11,14,    6.41,   12.27,    5.86,   10.90,   10.38,   11.19,   94.22
51.22021,4.41311,2010,11,15,    4.64,    9.74,    5.10,    6.86,    3.11,    0.03,   88.93
51.22021,4.41311,2010,11,16,    8.83,    9.53,    0.71,    4.84,    2.08,    0.03,   89.12
51.22021,4.41311,2010,11,17,    5.15,    6.21,    1.06,    2.93,    5.39,    0.18,   91.20
51.22021,4.41311,2010,11,18,    7.01,    8.01,    1.00,    4.15,    4.54,    0.13,   92.64
51.22021,4.41311,2010,11,19,    3.90,    8.25,    4.36,    5.82,    5.36,    0.48,   98.00
51.22021,4.41311,2010,11,20,    7.14,    9.15,    2.01,    5.12,    4.22,    0.08,   94.85
51.22021,4.41311,2010,11,21,    4.17,    6.37,    2.19,    3.30,    5.87,    0.08,   94.98
51.22021,4.41311,2010,11,22,    3.85,    5.62,    1.78,    3.32,    6.66,    0.25,   91.81
51.22021,4.41311,2010,11,23,    4.35,    6.39,    2.03,    3.60,    5.46,    2.82,   95.93
51.22021,4.41311,2010,11,24,    3.32,    5.93,    2.62,    3.82,    6.78,    5.38,   93.70
51.22021,4.41311,2010,11,25,    3.80,    4.81,    1.02,    2.54,    4.84,    3.58,   93.16
51.22021,4.41311,2010,11,26,    3.00,    2.74,   -0.26,    0.83,    2.75,    1.69,   92.84
51.22021,4.41311,2010,11,27,    4.80,    1.68,   -3.12,   -0.88,    5.07,    0.65,   91.78
51.22021,4.41311,2010,11,28,    5.22,    1.53,   -3.70,   -2.07,    6.37,    0.01,   88.36
51.22021,4.41311,2010,11,29,    2.46,   -0.87,   -3.33,   -1.87,    4.36,    1.24,   87.94
51.22021,4.41311,2010,11,30,    3.52,   -0.07,   -3.59,   -1.60,    8.17,    1.08,   86.98
51.22021,4.41311,2010,12,01,    3.39,   -3.86,   -7.25,   -5.79,   10.26,    0.60,   77.18
51.22021,4.41311,2010,12,02,    2.65,   -4.68,   -7.32,   -6.24,    5.77,    1.69,   84.78
51.22021,4.41311,2010,12,03,    5.26,   -2.21,   -7.47,   -5.25,    4.15,    0.14,   92.32
51.22021,4.41311,2010,12,04,    6.40,    1.06,   -5.34,   -2.20,   11.41,   11.03,   92.87
51.22021,4.41311,2010,12,05,    3.00,    1.76,   -1.24,    0.41,    7.23,    8.36,   96.54
51.22021,4.41311,2010,12,06,    5.54,    1.11,   -4.43,   -1.81,    3.81,    0.25,   96.33
51.22021,4.41311,2010,12,07,    3.48,   -1.40,   -4.89,   -3.19,    5.01,    0.14,   95.49
51.22021,4.41311,2010,12,08,    3.53,    0.13,   -3.40,   -1.97,    6.40,    0.39,   95.41
51.22021,4.41311,2010,12,09,    1.98,    2.88,    0.91,    1.63,    9.44,    0.93,   93.06
51.22021,4.41311,2010,12,10,    1.75,    4.32,    2.57,    3.41,    9.08,    1.52,   98.66
51.22021,4.41311,2010,12,11,    1.74,    5.74,    4.00,    4.58,    8.92,    0.84,   96.83
51.22021,4.41311,2010,12,12,   10.24,    6.18,   -4.06,    1.95,    8.42,    0.42,   95.09
51.22021,4.41311,2010,12,13,    7.19,    2.21,   -4.98,   -1.79,    4.86,    0.44,   89.44
51.22021,4.41311,2010,12,14,    4.18,    0.11,   -4.07,   -2.04,    5.56,    0.12,   86.59
51.22021,4.41311,2010,12,15,    7.38,    3.72,   -3.66,    0.09,    6.47,    1.00,   97.82
51.22021,4.41311,2010,12,16,    4.83,    3.14,   -1.69,    1.07,    8.29,   12.26,   97.05
51.22021,4.41311,2010,12,17,    4.94,    0.18,   -4.77,   -1.90,    6.57,    1.73,   87.52
51.22021,4.41311,2010,12,18,    3.33,   -1.21,   -4.54,   -3.29,    6.21,    4.75,   89.97
51.22021,4.41311,2010,12,19,    2.29,   -1.87,   -4.16,   -3.17,    5.44,    3.71,   94.79
51.22021,4.41311,2010,12,20,    5.47,   -0.81,   -6.27,   -4.05,    3.99,    0.61,   91.72
51.22021,4.41311,2010,12,21,    4.82,    0.49,   -4.33,   -1.17,    3.78,    2.43,   96.74
51.22021,4.41311,2010,12,22,    2.61,   -0.33,   -2.95,   -1.70,    4.92,    1.52,   95.05
51.22021,4.41311,2010,12,23,    2.45,   -0.31,   -2.77,   -1.55,    9.94,    6.50,   93.32
51.22021,4.41311,2010,12,24,    4.11,   -0.87,   -4.98,   -2.17,   10.65,    2.94,   90.62
51.22021,4.41311,2010,12,25,    7.21,   -1.75,   -8.96,   -5.23,    5.04,    0.65,   94.80
51.22021,4.41311,2010,12,26,    2.59,    1.22,   -1.37,    0.03,    6.55,    0.78,   96.98
51.22021,4.41311,2010,12,27,    3.74,   -1.94,   -5.68,   -4.04,    7.02,    0.31,   93.22
51.22021,4.41311,2010,12,28,    5.93,    0.26,   -5.68,   -1.83,    6.09,    2.18,   93.89
51.22021,4.41311,2010,12,29,    1.05,    1.15,    0.10,    0.72,    3.83,    0.41,   95.39
51.22021,4.41311,2010,12,30,    3.21,    0.79,   -2.41,   -0.71,    2.28,    0.12,   96.28
51.22021,4.41311,2010,12,31,    3.36,    1.36,   -2.00,   -0.09,    3.39,    0.43,   97.91
51.22021,4.41311,2011,01,01,    3.64,    2.45,   -1.19,    1.06,    6.86,    1.07,   99.60
51.22021,4.41311,2011,01,02,    4.93,    2.38,   -2.55,   -0.46,    5.92,    0.34,   96.40
51.22021,4.41311,2011,01,03,    3.12,    2.02,   -1.10,   -0.05,    4.18,    0.37,   96.42
51.22021,4.41311,2011,01,04,    3.98,    0.53,   -3.45,   -1.71,    7.79,    0.06,   94.42
51.22021,4.41311,2011,01,05,    5.52,    1.72,   -3.81,   -1.60,    9.36,    0.92,   90.92
51.22021,4.41311,2011,01,06,    2.74,    3.82,    1.09,    2.22,    7.83,   13.29,   98.36
51.22021,4.41311,2011,01,07,    4.37,    5.89,    1.52,    3.78,    7.36,    2.52,  100.00
51.22021,4.41311,2011,01,08,    6.40,   10.19,    3.79,    6.96,   11.80,    3.95,   95.45
51.22021,4.41311,2011,01,09,    6.49,    5.65,   -0.84,    1.97,    7.29,    0.55,   96.69
51.22021,4.41311,2011,01,10,    5.12,    4.22,   -0.91,    0.87,    7.12,    0.11,   96.64
51.22021,4.41311,2011,01,11,    6.76,    5.39,   -1.37,    2.36,    9.67,    3.21,   96.54
51.22021,4.41311,2011,01,12,    7.19,    8.76,    1.57,    4.75,    9.07,   14.24,   98.14
51.22021,4.41311,2011,01,13,    2.23,   11.09,    8.85,    9.67,   10.92,   14.29,   95.97
51.22021,4.41311,2011,01,14,    3.23,   10.31,    7.08,    9.05,   12.10,    4.82,   94.69
51.22021,4.41311,2011,01,15,    1.91,    7.94,    6.03,    7.02,   10.45,    0.64,   94.57
51.22021,4.41311,2011,01,16,    6.72,   11.03,    4.31,    7.49,   10.21,    0.05,   93.59
51.22021,4.41311,2011,01,17,    3.25,    7.38,    4.14,    6.07,    8.20,    1.48,   95.68
51.22021,4.41311,2011,01,18,    3.04,    6.82,    3.78,    5.11,    4.93,    4.96,   95.01
51.22021,4.41311,2011,01,19,    3.48,    5.49,    2.00,    3.58,    6.45,    1.26,   93.36
51.22021,4.41311,2011,01,20,    5.85,    4.88,   -0.97,    1.53,    6.54,    0.18,   95.06
51.22021,4.41311,2011,01,21,    4.78,    3.20,   -1.58,    0.34,    3.29,    0.20,   96.06
51.22021,4.41311,2011,01,22,    4.87,    5.99,    1.12,    3.59,    6.38,    0.78,   96.44
51.22021,4.41311,2011,01,23,    3.85,    6.01,    2.16,    4.25,    6.68,    1.21,   96.69
51.22021,4.41311,2011,01,24,    4.35,    6.33,    1.97,    4.13,    6.94,    0.96,   96.16
51.22021,4.41311,2011,01,25,    3.63,    6.19,    2.56,    4.08,    7.34,    5.91,   97.52
51.22021,4.41311,2011,01,26,    5.86,    4.27,   -1.59,    1.95,    4.71,    0.61,   94.39
51.22021,4.41311,2011,01,27,    5.98,    2.29,   -3.70,   -1.16,    8.03,    0.04,   87.36
51.22021,4.41311,2011,01,28,    5.21,    1.29,   -3.91,   -2.16,    7.50,    0.00,   87.84
51.22021,4.41311,2011,01,29,    5.72,    1.76,   -3.96,   -1.93,    5.62,    0.03,   89.95
51.22021,4.41311,2011,01,30,    6.36,    0.36,   -6.00,   -3.50,    5.45,    0.09,   92.80
51.22021,4.41311,2011,01,31,    4.07,   -0.34,   -4.41,   -3.04,    2.59,    0.17,   90.51
51.22021,4.41311,2011,02,01,    6.86,    1.94,   -4.92,   -1.26,    6.45,    0.83,   96.04
51.22021,4.41311,2011,02,02,    2.19,    3.54,    1.34,    2.21,    8.84,    0.79,   97.82
51.22021,4.41311,2011,02,03,    1.57,    4.38,    2.81,    3.39,    8.69,    1.12,   98.07
51.22021,4.41311,2011,02,04,    5.75,    8.88,    3.13,    6.10,   15.10,    0.91,   93.93
51.22021,4.41311,2011,02,05,    1.32,    9.82,    8.50,    9.00,   17.00,    0.23,   89.07
51.22021,4.41311,2011,02,06,    3.45,    9.95,    6.50,    8.45,   13.72,    0.22,   86.06
51.22021,4.41311,2011,02,07,    5.55,    9.57,    4.02,    6.59,   10.65,    0.20,   86.60
51.22021,4.41311,2011,02,08,    8.65,    8.61,   -0.04,    4.59,    4.13,    0.00,   85.49
51.22021,4.41311,2011,02,09,   10.16,    9.00,   -1.15,    3.23,    6.94,    0.01,   96.43
51.22021,4.41311,2011,02,10,    5.63,    9.26,    3.63,    6.48,    8.77,    6.02,   95.61
51.22021,4.41311,2011,02,11,    2.81,   10.10,    7.29,    8.54,    6.62,    4.91,   96.08
51.22021,4.41311,2011,02,12,    4.55,    9.60,    5.05,    7.17,    6.16,    3.91,   94.83
51.22021,4.41311,2011,02,13,    3.26,    7.50,    4.24,    5.36,    7.39,    0.18,   90.90
51.22021,4.41311,2011,02,14,    5.01,    8.00,    2.99,    5.47,    5.17,    1.38,   93.81
51.22021,4.41311,2011,02,15,    4.98,    7.81,    2.83,    4.75,    7.48,    0.98,   92.46
51.22021,4.41311,2011,02,16,    8.27,    9.61,    1.33,    4.62,    5.77,    0.44,   93.21
51.22021,4.41311,2011,02,17,    9.96,    9.52,   -0.44,    3.58,    5.87,    0.03,   92.38
51.22021,4.41311,2011,02,18,    6.16,    4.40,   -1.76,    0.60,    4.57,    0.12,   88.32
51.22021,4.41311,2011,02,19,    5.53,    5.15,   -0.38,    1.97,    6.53,    2.06,   91.66
51.22021,4.41311,2011,02,20,    6.65,    5.64,   -1.01,    2.01,    6.47,    1.27,   88.26
51.22021,4.41311,2011,02,21,    7.88,    4.38,   -3.50,   -0.29,    6.25,    0.03,   85.96
51.22021,4.41311,2011,02,22,    7.63,    3.33,   -4.30,   -1.42,    5.50,    0.00,   78.79
51.22021,4.41311,2011,02,23,    5.31,    2.68,   -2.63,    0.14,    8.23,    7.21,   85.10
51.22021,4.41311,2011,02,24,    7.01,    8.16,    1.15,    4.67,    4.53,    2.51,  100.00
51.22021,4.41311,2011,02,25,    5.19,    8.42,    3.23,    5.91,    5.86,    0.85,   98.75
51.22021,4.41311,2011,02,26,    2.90,    8.32,    5.42,    6.52,    8.33,    5.17,   94.77
