-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2009 through 12/31/2020 
Location: Latitude  50.2596   Longitude 4.9519 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 213.65 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE,T2M_MAX,T2M_MIN,T2M,WS50M,PRECTOT,RH2M
50.25961,4.95191,2018,09,26,   15.60,   19.62,    4.02,   11.84,    2.97,    0.00,   47.81
50.25961,4.95191,2018,09,27,   16.99,   21.95,    4.96,   13.04,    4.67,    0.00,   58.74
50.25961,4.95191,2018,09,28,    9.45,   15.89,    6.44,   10.97,    6.51,    0.20,   78.85
50.25961,4.95191,2018,09,29,   13.20,   17.04,    3.84,    9.43,    5.77,    0.00,   57.89
50.25961,4.95191,2018,09,30,   14.62,   17.16,    2.54,    9.69,    4.46,    0.08,   60.57
50.25961,4.95191,2018,10,01,    8.44,   13.37,    4.93,    9.04,    7.57,    1.64,   77.61
50.25961,4.95191,2018,10,02,    8.94,   14.24,    5.30,    9.87,    7.95,    2.03,   91.54
50.25961,4.95191,2018,10,03,    8.72,   17.21,    8.49,   12.14,    5.09,    0.12,   75.54
50.25961,4.95191,2018,10,04,   13.86,   19.26,    5.40,   11.99,    3.16,    0.00,   71.50
50.25961,4.95191,2018,10,05,   14.12,   21.12,    7.00,   13.12,    6.60,    0.00,   67.42
50.25961,4.95191,2018,10,06,   14.11,   23.17,    9.06,   15.38,    6.48,    4.63,   71.22
50.25961,4.95191,2018,10,07,    8.58,   15.80,    7.22,   11.59,    6.79,    1.65,   79.18
50.25961,4.95191,2018,10,08,   11.85,   17.42,    5.57,   11.05,    1.61,    0.00,   61.68
50.25961,4.95191,2018,10,09,   15.78,   21.19,    5.41,   12.89,    3.67,    0.00,   71.81
50.25961,4.95191,2018,10,10,   14.08,   22.89,    8.81,   14.91,    7.54,    0.02,   76.03
50.25961,4.95191,2018,10,11,   11.27,   23.59,   12.32,   17.29,    9.48,    1.27,   72.63
50.25961,4.95191,2018,10,12,    8.85,   23.47,   14.62,   18.44,    8.63,    1.08,   79.26
50.25961,4.95191,2018,10,13,   10.68,   24.49,   13.81,   18.20,    8.42,    0.03,   67.94
50.25961,4.95191,2018,10,14,    8.06,   21.47,   13.41,   16.83,   10.53,    0.16,   66.49
50.25961,4.95191,2018,10,15,   10.79,   23.56,   12.76,   17.75,    5.69,    0.11,   61.05
50.25961,4.95191,2018,10,16,   12.25,   24.17,   11.92,   16.29,    4.14,    0.00,   55.37
50.25961,4.95191,2018,10,17,   11.13,   21.47,   10.34,   14.58,    4.03,    0.00,   66.93
50.25961,4.95191,2018,10,18,    9.80,   18.37,    8.57,   12.55,    6.92,    0.11,   81.52
50.25961,4.95191,2018,10,19,   11.33,   18.01,    6.67,   11.16,    5.00,    0.05,   80.98
50.25961,4.95191,2018,10,20,   10.76,   14.65,    3.88,    8.65,    4.68,    0.00,   75.31
50.25961,4.95191,2018,10,21,   13.97,   17.43,    3.45,    9.79,    2.84,    0.00,   67.75
50.25961,4.95191,2018,10,22,   10.73,   14.60,    3.87,    9.10,    5.84,    0.45,   82.22
50.25961,4.95191,2018,10,23,   11.55,   14.87,    3.33,    8.47,    7.68,    0.03,   77.45
50.25961,4.95191,2018,10,24,    6.72,   15.44,    8.72,   11.66,    6.45,    0.67,   93.67
50.25961,4.95191,2018,10,25,    5.62,   13.26,    7.65,    9.69,    4.53,    0.22,   86.32
50.25961,4.95191,2018,10,26,    7.77,   11.72,    3.95,    7.99,    6.48,    1.93,   87.42
50.25961,4.95191,2018,10,27,    4.48,    7.76,    3.28,    4.77,    4.79,    1.02,   90.70
50.25961,4.95191,2018,10,28,    5.34,    7.09,    1.75,    3.80,    9.98,    0.06,   77.64
50.25961,4.95191,2018,10,29,    4.46,    5.64,    1.19,    3.25,    8.43,    1.24,   85.98
50.25961,4.95191,2018,10,30,    4.73,    5.19,    0.46,    2.64,    9.27,   20.71,   96.59
50.25961,4.95191,2018,10,31,    5.37,    7.09,    1.72,    4.58,    7.63,    0.75,   92.64
50.25961,4.95191,2018,11,01,    3.98,    8.91,    4.93,    7.19,    8.36,    1.86,   94.27
50.25961,4.95191,2018,11,02,    7.23,   10.11,    2.88,    6.03,    4.15,    0.46,   82.46
50.25961,4.95191,2018,11,03,   11.09,   10.58,   -0.51,    3.89,    3.48,    0.00,   76.10
50.25961,4.95191,2018,11,04,   11.63,   12.81,    1.18,    6.32,    6.13,    0.03,   91.87
50.25961,4.95191,2018,11,05,    8.23,   14.45,    6.22,    9.11,    6.18,    0.09,   89.34
50.25961,4.95191,2018,11,06,    8.97,   17.29,    8.32,   11.31,    7.43,    0.12,   80.52
50.25961,4.95191,2018,11,07,    5.49,   12.46,    6.97,    9.32,    9.72,    1.22,   89.78
50.25961,4.95191,2018,11,08,    5.95,   12.53,    6.57,    8.24,    5.91,    0.10,   83.47
50.25961,4.95191,2018,11,09,    6.89,   12.37,    5.48,    8.68,    8.03,    0.25,   90.19
50.25961,4.95191,2018,11,10,    2.97,   12.26,    9.29,   10.47,   10.67,    7.70,   91.62
50.25961,4.95191,2018,11,11,    3.12,   11.86,    8.74,    9.99,    9.83,    5.92,   94.80
50.25961,4.95191,2018,11,12,    5.08,   12.38,    7.31,    9.68,    5.69,    5.49,   96.86
50.25961,4.95191,2018,11,13,    6.94,   12.10,    5.17,    8.24,    8.10,    0.14,   91.15
50.25961,4.95191,2018,11,14,    7.12,   11.52,    4.40,    6.57,    6.73,    0.03,   90.39
50.25961,4.95191,2018,11,15,    7.57,   10.56,    2.98,    5.87,    6.06,    0.07,   88.33
50.25961,4.95191,2018,11,16,    9.41,    9.58,    0.17,    4.46,    5.46,    0.08,   84.89
50.25961,4.95191,2018,11,17,   11.74,    9.96,   -1.78,    2.65,    8.20,    0.00,   79.51
50.25961,4.95191,2018,11,18,   10.89,    8.30,   -2.59,    1.19,    8.06,    0.00,   68.95
50.25961,4.95191,2018,11,19,    8.35,    5.21,   -3.15,    1.29,    9.64,    0.37,   87.85
50.25961,4.95191,2018,11,20,    4.83,    3.49,   -1.34,    0.89,    8.61,    0.54,   80.58
50.25961,4.95191,2018,11,21,    6.49,    5.77,   -0.72,    1.58,    4.18,    0.13,   88.98
50.25961,4.95191,2018,11,22,    7.44,    5.43,   -2.02,    1.05,    5.26,    0.04,   94.90
50.25961,4.95191,2018,11,23,    6.37,    7.93,    1.55,    3.65,    6.15,    0.26,   92.76
50.25961,4.95191,2018,11,24,    4.66,    5.91,    1.25,    3.61,    5.15,    5.67,   97.76
50.25961,4.95191,2018,11,25,    2.91,    5.93,    3.02,    4.29,    4.90,    1.92,   96.57
50.25961,4.95191,2018,11,26,    3.01,    5.49,    2.48,    3.36,    4.17,    1.85,   96.48
50.25961,4.95191,2018,11,27,    3.25,    5.45,    2.19,    3.12,    3.66,    0.80,   94.63
50.25961,4.95191,2018,11,28,    3.44,    6.62,    3.18,    4.81,    9.98,    3.15,   94.76
50.25961,4.95191,2018,11,29,    2.78,    8.43,    5.66,    6.71,   10.04,    0.73,   89.20
50.25961,4.95191,2018,11,30,    4.96,   10.32,    5.36,    7.51,    8.29,    0.14,   91.48
50.25961,4.95191,2018,12,01,    2.73,    7.57,    4.84,    6.18,    9.67,    3.21,   94.89
50.25961,4.95191,2018,12,02,    5.88,   13.47,    7.59,   10.75,   10.87,   13.89,   95.82
50.25961,4.95191,2018,12,03,    3.69,   12.29,    8.60,   10.79,   11.09,    7.08,   94.63
50.25961,4.95191,2018,12,04,    5.65,    8.31,    2.66,    5.32,    3.90,    0.61,   88.58
50.25961,4.95191,2018,12,05,    4.31,    7.02,    2.71,    5.09,    7.77,    2.15,   94.75
50.25961,4.95191,2018,12,06,    3.74,   10.90,    7.16,    9.32,    8.31,    1.23,   96.35
50.25961,4.95191,2018,12,07,    5.23,    9.77,    4.54,    8.06,   12.31,    7.72,   94.36
50.25961,4.95191,2018,12,08,    4.31,    9.56,    5.24,    7.39,   14.34,    6.23,   91.85
50.25961,4.95191,2018,12,09,    4.49,    8.10,    3.62,    6.59,   12.69,    9.21,   91.69
50.25961,4.95191,2018,12,10,    5.25,    5.99,    0.74,    3.42,    6.99,    0.69,   96.15
50.25961,4.95191,2018,12,11,    5.17,    5.29,    0.12,    1.43,    2.88,    0.07,   92.24
50.25961,4.95191,2018,12,12,    6.31,    4.04,   -2.27,   -0.37,    4.21,    0.01,   96.51
50.25961,4.95191,2018,12,13,    6.04,    2.03,   -4.01,   -1.89,    7.60,    0.02,   87.77
50.25961,4.95191,2018,12,14,    4.95,    1.06,   -3.88,   -2.04,    4.53,    0.03,   83.92
50.25961,4.95191,2018,12,15,    3.49,   -0.27,   -3.75,   -2.00,    8.06,    4.14,   77.38
50.25961,4.95191,2018,12,16,    3.50,    1.87,   -1.63,    0.47,    6.78,    1.06,   97.12
50.25961,4.95191,2018,12,17,    3.47,    4.37,    0.90,    2.19,    8.01,    0.74,   98.06
50.25961,4.95191,2018,12,18,    3.39,    4.33,    0.94,    2.23,    9.97,    0.14,   93.96
50.25961,4.95191,2018,12,19,    4.76,    7.30,    2.55,    5.40,    9.09,    1.76,   97.35
50.25961,4.95191,2018,12,20,    1.69,    6.44,    4.75,    5.87,    9.99,    1.20,   95.86
50.25961,4.95191,2018,12,21,    5.69,   11.93,    6.23,    9.41,   14.12,   11.06,   93.43
50.25961,4.95191,2018,12,22,    3.22,   10.10,    6.89,    8.47,   10.78,    4.36,   93.85
50.25961,4.95191,2018,12,23,    4.62,   11.27,    6.65,    8.35,    8.64,   10.96,   97.19
50.25961,4.95191,2018,12,24,    6.01,    6.51,    0.50,    4.36,    4.13,    0.42,   92.64
50.25961,4.95191,2018,12,25,    7.70,    3.51,   -4.19,   -1.23,    3.36,    0.00,   95.69
50.25961,4.95191,2018,12,26,    6.64,    2.86,   -3.78,   -1.35,    4.94,    0.00,   87.06
50.25961,4.95191,2018,12,27,    3.97,    1.76,   -2.21,   -0.94,    5.32,    0.00,   82.86
50.25961,4.95191,2018,12,28,    4.81,    1.68,   -3.12,   -0.94,    3.27,    0.18,   91.16
50.25961,4.95191,2018,12,29,    4.48,    4.93,    0.45,    2.14,    7.09,    0.81,   99.76
50.25961,4.95191,2018,12,30,    3.36,    5.54,    2.19,    3.76,    5.25,    1.00,  100.00
50.25961,4.95191,2018,12,31,    3.11,    7.83,    4.72,    5.57,    4.73,    0.53,  100.00
50.25961,4.95191,2019,01,01,    3.68,    6.13,    2.45,    4.77,    7.18,    0.87,   97.42
50.25961,4.95191,2019,01,02,    6.74,    5.21,   -1.53,    1.07,    7.88,    0.04,   91.86
50.25961,4.95191,2019,01,03,    4.78,    4.19,   -0.59,    0.78,    4.84,    0.19,   98.32
50.25961,4.95191,2019,01,04,    3.63,    3.37,   -0.26,    1.08,    5.04,    0.52,   95.25
50.25961,4.95191,2019,01,05,    4.10,    5.08,    0.98,    2.84,    7.37,    1.21,   97.62
50.25961,4.95191,2019,01,06,    3.79,    4.67,    0.89,    2.11,    4.99,    0.45,   98.33
50.25961,4.95191,2019,01,07,    6.00,    6.79,    0.79,    3.61,    6.15,    2.17,   98.30
50.25961,4.95191,2019,01,08,    4.98,    6.97,    1.99,    4.41,   11.20,    2.08,   94.63
50.25961,4.95191,2019,01,09,    6.06,    4.48,   -1.58,    1.61,    9.60,    0.93,   92.28
50.25961,4.95191,2019,01,10,    3.79,    1.81,   -1.98,   -0.67,    4.28,    0.44,   96.51
50.25961,4.95191,2019,01,11,    5.59,    4.93,   -0.66,    2.69,    5.88,    2.39,   99.92
50.25961,4.95191,2019,01,12,    3.93,    6.43,    2.50,    4.49,    8.67,    3.03,   97.48
50.25961,4.95191,2019,01,13,    3.02,    8.19,    5.17,    6.94,   11.07,    4.79,   95.40
50.25961,4.95191,2019,01,14,    5.40,    6.29,    0.90,    3.84,    8.16,    1.63,   95.63
50.25961,4.95191,2019,01,15,    5.21,    6.28,    1.07,    3.33,    7.21,    0.30,   95.22
50.25961,4.95191,2019,01,16,    3.62,    5.01,    1.38,    2.68,    9.02,    1.65,   87.75
50.25961,4.95191,2019,01,17,    4.43,    3.63,   -0.81,    2.05,    8.88,    3.55,   94.81
50.25961,4.95191,2019,01,18,    5.74,    2.60,   -3.14,   -1.17,    3.85,    0.22,   88.55
50.25961,4.95191,2019,01,19,    6.05,    2.19,   -3.86,   -1.95,    6.91,    0.01,   82.46
50.25961,4.95191,2019,01,20,    6.10,    1.84,   -4.25,   -2.57,    4.93,    0.00,   82.92
50.25961,4.95191,2019,01,21,    7.90,    2.01,   -5.89,   -3.03,    2.58,    0.00,   73.61
50.25961,4.95191,2019,01,22,    3.51,   -2.68,   -6.19,   -4.23,    8.56,    2.15,   90.57
50.25961,4.95191,2019,01,23,    6.01,    0.91,   -5.09,   -2.60,    5.76,    1.31,   90.61
50.25961,4.95191,2019,01,24,    5.35,   -0.04,   -5.39,   -3.05,    3.77,    0.31,   93.73
50.25961,4.95191,2019,01,25,    5.88,    2.19,   -3.68,   -0.84,    6.50,    1.51,   96.51
50.25961,4.95191,2019,01,26,    1.12,    3.52,    2.40,    3.01,   10.11,    2.19,   99.11
50.25961,4.95191,2019,01,27,    3.00,    3.67,    0.66,    2.33,   10.75,    9.22,   97.61
50.25961,4.95191,2019,01,28,    3.63,    3.06,   -0.58,    1.00,   10.49,    7.14,   96.00
50.25961,4.95191,2019,01,29,    5.39,    2.26,   -3.13,   -0.99,    7.07,    0.23,   86.70
50.25961,4.95191,2019,01,30,    4.28,    0.24,   -4.04,   -1.44,    6.10,    6.24,   93.70
50.25961,4.95191,2019,01,31,    5.01,    1.07,   -3.94,   -1.75,    4.96,    1.85,   90.77
50.25961,4.95191,2019,02,01,    4.10,    3.20,   -0.89,    1.06,    6.76,    1.53,   97.77
50.25961,4.95191,2019,02,02,    2.47,    1.19,   -1.27,    0.25,    4.68,    5.40,   97.29
50.25961,4.95191,2019,02,03,    7.25,    3.52,   -3.73,   -0.55,    6.13,    0.23,   95.35
50.25961,4.95191,2019,02,04,    4.92,    1.65,   -3.27,   -0.50,    8.74,    0.25,   90.00
50.25961,4.95191,2019,02,05,    6.20,    4.56,   -1.64,    0.36,    6.58,    0.09,   87.90
50.25961,4.95191,2019,02,06,    4.74,    2.69,   -2.05,    0.89,    8.84,    1.09,   92.67
50.25961,4.95191,2019,02,07,    5.67,    7.81,    2.14,    4.39,   10.90,    2.60,   90.37
50.25961,4.95191,2019,02,08,    3.87,    6.64,    2.77,    4.70,   12.40,    4.14,   94.87
50.25961,4.95191,2019,02,09,    3.70,    8.57,    4.87,    6.19,   13.07,    1.17,   87.42
50.25961,4.95191,2019,02,10,    5.71,    8.07,    2.36,    5.69,   12.76,   15.64,   93.88
50.25961,4.95191,2019,02,11,    6.63,    6.22,   -0.42,    2.18,    6.44,    0.33,   94.21
50.25961,4.95191,2019,02,12,    8.47,    6.63,   -1.84,    1.25,    4.60,    0.10,   90.29
50.25961,4.95191,2019,02,13,    8.90,    6.37,   -2.53,    0.63,    5.86,    0.00,   87.46
50.25961,4.95191,2019,02,14,   11.93,   10.72,   -1.20,    3.18,    7.45,    0.00,   77.38
50.25961,4.95191,2019,02,15,   12.53,   12.78,    0.25,    4.91,    8.46,    0.00,   76.81
50.25961,4.95191,2019,02,16,   11.43,   12.00,    0.57,    4.58,    6.89,    0.00,   87.70
50.25961,4.95191,2019,02,17,   11.42,   12.73,    1.31,    5.72,    8.85,    0.00,   76.98
50.25961,4.95191,2019,02,18,   10.88,   12.34,    1.46,    5.89,    7.96,    0.01,   84.33
50.25961,4.95191,2019,02,19,    7.59,    9.38,    1.79,    5.23,    6.18,    0.23,   87.41
50.25961,4.95191,2019,02,20,    8.52,    9.95,    1.43,    4.04,    6.01,    0.02,   90.10
50.25961,4.95191,2019,02,21,    9.87,   12.65,    2.78,    6.45,    5.53,    0.02,   89.71
50.25961,4.95191,2019,02,22,   10.22,   13.69,    3.47,    6.75,    4.49,    0.08,   94.66
50.25961,4.95191,2019,02,23,   11.11,   12.04,    0.93,    5.20,    7.46,    0.00,   76.55
50.25961,4.95191,2019,02,24,   14.21,   13.39,   -0.82,    5.02,    6.08,    0.00,   61.09
50.25961,4.95191,2019,02,25,   15.46,   15.98,    0.52,    7.20,    5.44,    0.00,   66.38
50.25961,4.95191,2019,02,26,   15.43,   17.16,    1.72,    8.43,    5.77,    0.00,   73.92
50.25961,4.95191,2019,02,27,   13.28,   16.62,    3.35,    8.38,    6.20,    0.00,   79.19
50.25961,4.95191,2019,02,28,   11.10,   12.92,    1.83,    7.26,    8.59,    2.64,   92.16
50.25961,4.95191,2019,03,01,    4.84,    7.66,    2.82,    6.02,    6.36,    4.11,   94.30
50.25961,4.95191,2019,03,02,    5.66,    8.78,    3.12,    6.28,    8.21,    0.32,   92.78
50.25961,4.95191,2019,03,03,    6.07,   11.80,    5.72,    8.59,   12.95,    1.76,   89.17
50.25961,4.95191,2019,03,04,    5.90,    9.46,    3.56,    6.96,   14.07,    5.34,   82.81
50.25961,4.95191,2019,03,05,    5.28,    7.43,    2.14,    4.80,    8.97,    5.12,   91.50
50.25961,4.95191,2019,03,06,    4.98,   10.02,    5.03,    7.97,   11.27,    6.44,   90.94
50.25961,4.95191,2019,03,07,    4.48,    9.57,    5.09,    7.49,   13.53,    6.31,   85.30
50.25961,4.95191,2019,03,08,    5.04,    9.59,    4.55,    6.50,    9.15,    2.88,   83.38
50.25961,4.95191,2019,03,09,    5.92,   11.23,    5.31,    8.30,   12.05,    1.40,   85.82
50.25961,4.95191,2019,03,10,    7.10,   10.88,    3.78,    7.37,   14.61,    7.16,   83.01
50.25961,4.95191,2019,03,11,    6.69,    6.65,   -0.04,    3.19,   11.29,    2.16,   80.59
50.25961,4.95191,2019,03,12,    8.00,    9.03,    1.04,    4.72,   12.57,    1.26,   76.07
50.25961,4.95191,2019,03,13,    4.63,    7.61,    2.99,    5.16,   12.67,    4.15,   88.59
50.25961,4.95191,2019,03,14,    5.63,    9.94,    4.31,    6.00,   11.97,   11.27,   92.51
50.25961,4.95191,2019,03,15,    5.62,   10.65,    5.03,    8.68,   12.68,   13.31,   95.40
50.25961,4.95191,2019,03,16,    4.95,   11.82,    6.87,    9.26,   13.28,    3.25,   84.04
50.25961,4.95191,2019,03,17,    6.48,    8.65,    2.17,    5.84,   10.58,    3.40,   80.31
50.25961,4.95191,2019,03,18,    6.12,    8.05,    1.93,    4.17,    5.04,    0.97,   81.68
50.25961,4.95191,2019,03,19,   11.12,   10.69,   -0.43,    5.17,    1.71,    0.05,   68.82
50.25961,4.95191,2019,03,20,   12.01,   12.33,    0.32,    6.75,    2.76,    0.01,   78.91
50.25961,4.95191,2019,03,21,   13.48,   15.75,    2.28,    8.67,    2.93,    0.00,   77.67
50.25961,4.95191,2019,03,22,   14.32,   16.27,    1.95,    8.64,    4.91,    0.00,   70.06
50.25961,4.95191,2019,03,23,    8.53,   11.46,    2.93,    6.99,    3.91,    0.18,   90.72
50.25961,4.95191,2019,03,24,   11.27,   12.00,    0.72,    6.52,    5.25,    0.10,   78.78
50.25961,4.95191,2019,03,25,    8.41,    8.83,    0.42,    4.93,    9.55,    0.43,   82.25
50.25961,4.95191,2019,03,26,    8.94,   10.38,    1.44,    5.58,    5.51,    0.06,   79.62
50.25961,4.95191,2019,03,27,   10.33,   11.57,    1.23,    5.74,    3.43,    0.03,   79.14
50.25961,4.95191,2019,03,28,   10.91,   13.34,    2.43,    7.35,    4.40,    0.01,   81.08
50.25961,4.95191,2019,03,29,   13.93,   16.49,    2.56,    9.22,    6.07,    0.00,   79.90
50.25961,4.95191,2019,03,30,   13.72,   17.55,    3.83,   11.01,    5.10,    0.00,   68.03
50.25961,4.95191,2019,03,31,   10.89,   15.67,    4.78,   10.09,    6.11,    0.04,   73.42
50.25961,4.95191,2019,04,01,   14.15,   17.15,    3.00,    9.47,    6.06,    0.00,   74.37
50.25961,4.95191,2019,04,02,    8.15,   12.97,    4.82,    8.59,    8.29,    6.05,   88.26
50.25961,4.95191,2019,04,03,    5.16,    8.16,    3.00,    5.33,    5.85,    1.92,   84.46
50.25961,4.95191,2019,04,04,    8.24,    8.83,    0.59,    4.79,    3.97,    0.25,   81.83
50.25961,4.95191,2019,04,05,   14.53,   13.00,   -1.53,    6.46,    5.11,    0.06,   77.19
50.25961,4.95191,2019,04,06,   10.34,   13.72,    3.38,    8.43,    4.35,    0.03,   80.31
50.25961,4.95191,2019,04,07,    8.66,   16.36,    7.69,   11.57,    2.36,    2.43,   81.30
50.25961,4.95191,2019,04,08,    5.13,   12.24,    7.11,    9.26,    2.57,    3.40,   92.73
50.25961,4.95191,2019,04,09,    4.83,   11.62,    6.79,    9.24,    2.86,    8.11,   93.42
50.25961,4.95191,2019,04,10,   11.96,   13.90,    1.94,    8.10,    7.75,    1.04,   73.80
50.25961,4.95191,2019,04,11,   12.79,   11.89,   -0.89,    5.26,    7.06,    0.00,   68.05
50.25961,4.95191,2019,04,12,   10.97,    9.11,   -1.86,    3.66,    6.69,    0.00,   66.15
50.25961,4.95191,2019,04,13,    7.98,    5.88,   -2.10,    1.80,    6.62,    0.09,   73.19
50.25961,4.95191,2019,04,14,   11.63,    8.63,   -2.99,    3.09,    5.94,    0.16,   77.93
50.25961,4.95191,2019,04,15,   17.50,   15.60,   -1.90,    7.49,    7.60,    0.00,   76.56
50.25961,4.95191,2019,04,16,    9.12,   13.81,    4.70,    9.12,    6.45,    1.23,   83.42
50.25961,4.95191,2019,04,17,    8.96,   15.03,    6.07,   10.31,    3.98,    0.29,   82.18
50.25961,4.95191,2019,04,18,   13.76,   19.82,    6.06,   12.82,    7.90,    0.00,   67.96
50.25961,4.95191,2019,04,19,   14.98,   22.13,    7.15,   14.75,    6.04,    0.00,   64.32
50.25961,4.95191,2019,04,20,   14.85,   22.95,    8.10,   15.30,    5.90,    0.00,   61.20
50.25961,4.95191,2019,04,21,   15.49,   22.66,    7.18,   15.00,    5.04,    0.00,   61.32
50.25961,4.95191,2019,04,22,   13.66,   21.95,    8.29,   14.95,    8.29,    0.00,   60.49
50.25961,4.95191,2019,04,23,   11.29,   19.71,    8.42,   14.47,    7.50,    0.04,   72.51
50.25961,4.95191,2019,04,24,   11.00,   19.81,    8.80,   14.02,   10.12,    2.02,   79.50
50.25961,4.95191,2019,04,25,    6.16,   14.11,    7.96,   10.52,    9.67,    3.97,   85.90
50.25961,4.95191,2019,04,26,    8.79,   15.27,    6.48,   10.72,    6.14,    0.18,   74.78
50.25961,4.95191,2019,04,27,    6.26,   11.32,    5.06,    8.57,    9.78,    3.44,   78.15
50.25961,4.95191,2019,04,28,    5.68,   10.43,    4.75,    6.96,    4.54,    3.31,   85.61
50.25961,4.95191,2019,04,29,   11.64,   15.46,    3.83,    9.79,    3.55,    0.01,   73.73
50.25961,4.95191,2019,04,30,   11.18,   16.31,    5.13,   10.20,    5.31,    0.03,   77.86
50.25961,4.95191,2019,05,01,   13.49,   17.50,    4.01,   10.50,    3.06,    0.04,   74.08
50.25961,4.95191,2019,05,02,    9.26,   14.86,    5.60,    9.35,    4.18,    4.61,   83.59
50.25961,4.95191,2019,05,03,    7.84,   13.39,    5.55,    9.15,    3.69,    1.71,   80.05
50.25961,4.95191,2019,05,04,    7.42,    8.30,    0.88,    4.95,    7.39,    5.56,   78.58
50.25961,4.95191,2019,05,05,    9.60,   10.03,    0.43,    5.16,    7.10,    0.84,   74.71
50.25961,4.95191,2019,05,06,   11.93,   11.19,   -0.74,    5.85,    5.08,    0.36,   75.77
50.25961,4.95191,2019,05,07,   11.80,   13.84,    2.04,    8.35,    3.73,    0.01,   66.46
50.25961,4.95191,2019,05,08,    7.52,   13.46,    5.94,    9.55,    7.99,    8.55,   87.28
50.25961,4.95191,2019,05,09,    7.77,   13.95,    6.18,    9.71,    6.99,    2.67,   85.03
50.25961,4.95191,2019,05,10,   10.13,   15.34,    5.21,   10.10,    4.88,    4.48,   76.32
50.25961,4.95191,2019,05,11,    9.92,   14.01,    4.10,    9.56,    7.82,    5.56,   78.32
50.25961,4.95191,2019,05,12,   11.14,   13.75,    2.61,    8.47,    6.97,    0.00,   68.04
50.25961,4.95191,2019,05,13,   12.62,   15.22,    2.59,    9.22,    7.66,    0.00,   58.29
50.25961,4.95191,2019,05,14,   12.41,   15.51,    3.10,    9.40,    7.60,    0.00,   62.12
50.25961,4.95191,2019,05,15,   13.23,   16.22,    3.00,   10.16,    6.50,    0.00,   60.73
50.25961,4.95191,2019,05,16,   13.30,   16.84,    3.54,   11.06,    5.72,    0.00,   68.27
50.25961,4.95191,2019,05,17,    8.44,   15.27,    6.82,   11.31,    3.01,    0.67,   81.39
50.25961,4.95191,2019,05,18,    9.55,   18.02,    8.47,   13.60,    2.44,    1.95,   79.04
50.25961,4.95191,2019,05,19,    6.48,   16.37,    9.89,   12.81,    4.34,    6.64,   90.06
50.25961,4.95191,2019,05,20,    7.63,   15.87,    8.25,   11.95,    6.02,    0.65,   88.53
50.25961,4.95191,2019,05,21,   10.10,   16.81,    6.71,   11.60,    7.43,    0.13,   78.01
50.25961,4.95191,2019,05,22,   13.03,   18.91,    5.88,   12.94,    3.21,    0.02,   70.33
50.25961,4.95191,2019,05,23,   12.13,   20.12,    7.99,   15.39,    2.98,    0.00,   60.53
50.25961,4.95191,2019,05,24,   11.77,   20.86,    9.09,   15.46,    3.63,    0.05,   62.81
50.25961,4.95191,2019,05,25,    9.71,   16.94,    7.23,   12.87,    3.34,    2.49,   75.90
50.25961,4.95191,2019,05,26,   12.61,   19.95,    7.34,   14.62,    6.86,    0.32,   77.56
50.25961,4.95191,2019,05,27,    8.55,   17.98,    9.43,   14.14,    5.21,    1.84,   77.57
50.25961,4.95191,2019,05,28,    5.91,   12.96,    7.05,   10.81,    5.76,    4.67,   85.44
50.25961,4.95191,2019,05,29,   11.35,   17.79,    6.44,   12.80,    3.35,    0.07,   71.60
50.25961,4.95191,2019,05,30,    8.82,   19.78,   10.96,   15.31,    6.90,    0.52,   78.93
50.25961,4.95191,2019,05,31,   12.04,   21.23,    9.18,   16.20,    4.07,    0.00,   72.85
50.25961,4.95191,2019,06,01,   13.67,   24.82,   11.14,   19.01,    3.55,    0.00,   70.27
50.25961,4.95191,2019,06,02,   13.51,   27.66,   14.15,   21.44,    7.36,    0.10,   68.48
50.25961,4.95191,2019,06,03,    7.04,   20.24,   13.20,   17.02,    3.46,    2.07,   76.34
50.25961,4.95191,2019,06,04,   15.07,   26.11,   11.04,   19.41,    6.98,    1.29,   78.45
50.25961,4.95191,2019,06,05,   11.42,   21.95,   10.53,   16.64,    3.94,   15.28,   84.26
50.25961,4.95191,2019,06,06,    9.17,   17.05,    7.88,   12.48,    6.22,    2.50,   75.10
50.25961,4.95191,2019,06,07,   12.71,   21.63,    8.93,   14.26,   12.30,    2.08,   71.21
50.25961,4.95191,2019,06,08,    7.05,   16.96,    9.91,   13.28,   12.78,    1.35,   70.44
