-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1983 through 12/31/2008 
Location: Latitude  50.2596   Longitude 4.9519 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 213.65 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,T2M_RANGE
50.25961,4.95191,2006,07,30,   25.52,   15.64,   20.14,    9.88
50.25961,4.95191,2006,07,31,   23.39,   14.84,   18.54,    8.56
50.25961,4.95191,2006,08,01,   21.45,   13.48,   17.54,    7.97
50.25961,4.95191,2006,08,02,   19.88,   12.54,   16.01,    7.34
50.25961,4.95191,2006,08,03,   19.33,   11.99,   15.43,    7.34
50.25961,4.95191,2006,08,04,   19.40,   13.91,   16.44,    5.49
50.25961,4.95191,2006,08,05,   21.82,   13.53,   17.41,    8.29
50.25961,4.95191,2006,08,06,   22.22,   13.25,   17.81,    8.97
50.25961,4.95191,2006,08,07,   23.65,   11.47,   17.87,   12.19
50.25961,4.95191,2006,08,08,   20.89,   12.18,   16.56,    8.71
50.25961,4.95191,2006,08,09,   20.83,   10.92,   15.70,    9.90
50.25961,4.95191,2006,08,10,   17.90,    9.56,   14.13,    8.35
50.25961,4.95191,2006,08,11,   15.67,   10.17,   12.75,    5.50
50.25961,4.95191,2006,08,12,   16.21,    9.94,   13.08,    6.27
50.25961,4.95191,2006,08,13,   17.18,    9.70,   13.72,    7.48
50.25961,4.95191,2006,08,14,   16.24,    9.75,   13.72,    6.49
50.25961,4.95191,2006,08,15,   19.87,   12.11,   15.52,    7.75
50.25961,4.95191,2006,08,16,   21.35,   10.73,   16.35,   10.62
50.25961,4.95191,2006,08,17,   22.46,   13.88,   18.08,    8.58
50.25961,4.95191,2006,08,18,   21.22,   15.28,   17.70,    5.94
50.25961,4.95191,2006,08,19,   20.22,   13.35,   16.64,    6.88
50.25961,4.95191,2006,08,20,   18.94,   12.26,   15.41,    6.68
50.25961,4.95191,2006,08,21,   19.03,   11.98,   15.05,    7.05
50.25961,4.95191,2006,08,22,   19.34,   11.36,   15.18,    7.97
50.25961,4.95191,2006,08,23,   20.48,   11.07,   16.37,    9.41
50.25961,4.95191,2006,08,24,   17.56,   13.40,   15.17,    4.16
50.25961,4.95191,2006,08,25,   17.71,   12.25,   14.80,    5.46
50.25961,4.95191,2006,08,26,   17.43,   10.03,   13.95,    7.41
50.25961,4.95191,2006,08,27,   18.96,   11.05,   14.83,    7.91
50.25961,4.95191,2006,08,28,   16.55,    9.41,   13.11,    7.13
50.25961,4.95191,2006,08,29,   15.24,    8.91,   11.79,    6.34
50.25961,4.95191,2006,08,30,   17.02,    8.71,   12.63,    8.31
50.25961,4.95191,2006,08,31,   19.03,    7.17,   13.59,   11.86
50.25961,4.95191,2006,09,01,   21.21,   10.92,   15.98,   10.29
50.25961,4.95191,2006,09,02,   21.03,   12.83,   16.76,    8.20
50.25961,4.95191,2006,09,03,   23.77,   16.05,   19.48,    7.73
50.25961,4.95191,2006,09,04,   22.26,   12.97,   17.64,    9.30
50.25961,4.95191,2006,09,05,   23.55,   11.95,   18.13,   11.61
50.25961,4.95191,2006,09,06,   25.76,   13.28,   19.81,   12.48
50.25961,4.95191,2006,09,07,   20.84,    9.73,   15.91,   11.11
50.25961,4.95191,2006,09,08,   18.89,    9.35,   13.41,    9.54
50.25961,4.95191,2006,09,09,   21.20,    7.39,   14.13,   13.81
50.25961,4.95191,2006,09,10,   23.77,   10.91,   17.16,   12.87
50.25961,4.95191,2006,09,11,   25.25,   11.49,   18.43,   13.76
50.25961,4.95191,2006,09,12,   26.72,   13.31,   19.66,   13.40
50.25961,4.95191,2006,09,13,   24.87,   14.93,   19.91,    9.94
50.25961,4.95191,2006,09,14,   23.28,   15.28,   19.45,    7.99
50.25961,4.95191,2006,09,15,   24.06,   13.63,   18.40,   10.43
50.25961,4.95191,2006,09,16,   23.45,   14.52,   18.57,    8.93
50.25961,4.95191,2006,09,17,   21.51,   13.79,   17.30,    7.71
50.25961,4.95191,2006,09,18,   19.29,   11.13,   15.29,    8.16
50.25961,4.95191,2006,09,19,   18.43,   10.12,   13.85,    8.31
50.25961,4.95191,2006,09,20,   20.31,    7.36,   13.86,   12.94
50.25961,4.95191,2006,09,21,   24.67,   10.77,   17.30,   13.90
50.25961,4.95191,2006,09,22,   23.10,   13.73,   17.69,    9.37
50.25961,4.95191,2006,09,23,   23.21,   14.92,   18.29,    8.30
50.25961,4.95191,2006,09,24,   22.20,   15.83,   17.95,    6.37
50.25961,4.95191,2006,09,25,   17.85,   12.92,   15.40,    4.93
50.25961,4.95191,2006,09,26,   19.04,   11.50,   14.87,    7.55
50.25961,4.95191,2006,09,27,   19.33,   10.07,   14.52,    9.26
50.25961,4.95191,2006,09,28,   19.70,   11.63,   14.61,    8.08
50.25961,4.95191,2006,09,29,   21.06,   11.31,   15.66,    9.75
50.25961,4.95191,2006,09,30,   20.06,   11.78,   15.49,    8.28
50.25961,4.95191,2006,10,01,   19.63,   13.33,   15.54,    6.30
50.25961,4.95191,2006,10,02,   15.66,   11.45,   13.61,    4.21
50.25961,4.95191,2006,10,03,   15.55,    9.78,   12.36,    5.77
50.25961,4.95191,2006,10,04,   14.73,    6.74,   10.44,    7.99
50.25961,4.95191,2006,10,05,   15.36,    6.55,   11.32,    8.81
50.25961,4.95191,2006,10,06,   17.13,   11.67,   14.00,    5.46
50.25961,4.95191,2006,10,07,   15.05,    6.58,   11.27,    8.47
50.25961,4.95191,2006,10,08,   16.25,    4.94,    9.95,   11.31
50.25961,4.95191,2006,10,09,   19.27,    7.90,   12.98,   11.37
50.25961,4.95191,2006,10,10,   20.63,   11.78,   15.18,    8.85
50.25961,4.95191,2006,10,11,   19.39,   10.52,   14.39,    8.88
50.25961,4.95191,2006,10,12,   18.57,    9.95,   14.01,    8.61
50.25961,4.95191,2006,10,13,   18.51,    8.16,   12.60,   10.35
50.25961,4.95191,2006,10,14,   18.04,    8.19,   12.18,    9.84
50.25961,4.95191,2006,10,15,   17.53,    7.37,   10.88,   10.16
50.25961,4.95191,2006,10,16,   17.68,    5.77,   10.38,   11.90
50.25961,4.95191,2006,10,17,   17.44,    5.54,   10.76,   11.90
50.25961,4.95191,2006,10,18,   18.33,    9.43,   13.17,    8.90
50.25961,4.95191,2006,10,19,   16.17,   11.30,   13.35,    4.87
50.25961,4.95191,2006,10,20,   16.88,   11.35,   13.43,    5.53
50.25961,4.95191,2006,10,21,   16.64,   11.24,   13.31,    5.39
50.25961,4.95191,2006,10,22,   17.39,   11.21,   14.12,    6.18
50.25961,4.95191,2006,10,23,   16.76,   13.87,   15.26,    2.88
50.25961,4.95191,2006,10,24,   13.48,    8.12,   11.73,    5.36
50.25961,4.95191,2006,10,25,   14.77,    7.57,   11.28,    7.21
50.25961,4.95191,2006,10,26,   20.67,   12.76,   15.80,    7.90
50.25961,4.95191,2006,10,27,   16.04,    9.48,   12.83,    6.56
50.25961,4.95191,2006,10,28,   15.63,   10.93,   12.96,    4.70
50.25961,4.95191,2006,10,29,   16.04,    7.64,   12.63,    8.40
50.25961,4.95191,2006,10,30,   14.62,    6.12,    9.40,    8.51
50.25961,4.95191,2006,10,31,   13.30,    6.64,    9.39,    6.65
50.25961,4.95191,2006,11,01,    9.52,    4.03,    6.05,    5.50
50.25961,4.95191,2006,11,02,    6.46,    2.64,    4.03,    3.82
50.25961,4.95191,2006,11,03,    8.88,    3.30,    5.50,    5.58
50.25961,4.95191,2006,11,04,    9.87,    2.49,    5.51,    7.38
50.25961,4.95191,2006,11,05,    9.44,    3.81,    5.87,    5.63
50.25961,4.95191,2006,11,06,    7.33,    2.35,    5.20,    4.98
50.25961,4.95191,2006,11,07,    9.87,    1.28,    4.03,    8.60
50.25961,4.95191,2006,11,08,    9.97,    3.41,    6.70,    6.57
50.25961,4.95191,2006,11,09,   10.91,    0.94,    7.29,    9.97
50.25961,4.95191,2006,11,10,    9.03,    0.90,    4.09,    8.13
50.25961,4.95191,2006,11,11,   10.11,    2.16,    6.04,    7.95
50.25961,4.95191,2006,11,12,    8.13,    3.59,    6.11,    4.55
50.25961,4.95191,2006,11,13,   11.77,    4.96,    9.39,    6.80
50.25961,4.95191,2006,11,14,   12.72,    9.72,   11.45,    2.99
50.25961,4.95191,2006,11,15,   13.27,    9.63,   10.71,    3.64
50.25961,4.95191,2006,11,16,   16.41,    9.88,   12.61,    6.53
50.25961,4.95191,2006,11,17,   12.28,    6.67,    9.50,    5.62
50.25961,4.95191,2006,11,18,    9.70,    4.83,    6.69,    4.87
50.25961,4.95191,2006,11,19,    5.85,    3.46,    4.30,    2.39
50.25961,4.95191,2006,11,20,    9.09,    3.06,    5.52,    6.03
50.25961,4.95191,2006,11,21,    9.12,    2.81,    6.48,    6.31
50.25961,4.95191,2006,11,22,    6.54,    2.07,    4.59,    4.47
50.25961,4.95191,2006,11,23,   12.47,    5.93,    9.42,    6.54
50.25961,4.95191,2006,11,24,   12.38,    7.16,    9.39,    5.22
50.25961,4.95191,2006,11,25,   14.85,    8.98,   12.76,    5.87
50.25961,4.95191,2006,11,26,   11.59,    6.84,    8.74,    4.75
50.25961,4.95191,2006,11,27,   13.08,    8.03,    9.57,    5.05
50.25961,4.95191,2006,11,28,   12.41,    7.45,    9.39,    4.96
50.25961,4.95191,2006,11,29,    8.87,    4.12,    6.23,    4.76
50.25961,4.95191,2006,11,30,    7.70,    3.28,    4.98,    4.42
50.25961,4.95191,2006,12,01,    7.56,    5.10,    6.10,    2.46
50.25961,4.95191,2006,12,02,    8.55,    5.35,    6.83,    3.20
50.25961,4.95191,2006,12,03,    9.33,    5.78,    7.76,    3.55
50.25961,4.95191,2006,12,04,   11.63,    5.77,    8.35,    5.86
50.25961,4.95191,2006,12,05,   13.73,    8.91,   11.50,    4.82
50.25961,4.95191,2006,12,06,    8.60,    4.99,    7.34,    3.60
50.25961,4.95191,2006,12,07,    7.99,    3.90,    5.88,    4.09
50.25961,4.95191,2006,12,08,   10.51,    5.34,    7.38,    5.17
50.25961,4.95191,2006,12,09,    5.96,    3.13,    4.41,    2.83
50.25961,4.95191,2006,12,10,    4.71,    2.21,    2.86,    2.50
50.25961,4.95191,2006,12,11,    3.97,    1.48,    2.94,    2.49
50.25961,4.95191,2006,12,12,    7.06,    3.04,    4.52,    4.02
50.25961,4.95191,2006,12,13,    7.13,    3.71,    5.09,    3.43
50.25961,4.95191,2006,12,14,    5.35,    2.43,    3.94,    2.91
50.25961,4.95191,2006,12,15,    6.48,    0.96,    2.89,    5.52
50.25961,4.95191,2006,12,16,    5.44,    1.95,    3.91,    3.50
50.25961,4.95191,2006,12,17,    4.42,    1.01,    2.74,    3.41
50.25961,4.95191,2006,12,18,    4.66,   -0.54,    2.06,    5.20
50.25961,4.95191,2006,12,19,    3.73,   -1.28,    0.39,    5.00
50.25961,4.95191,2006,12,20,    3.78,   -1.33,    0.08,    5.11
50.25961,4.95191,2006,12,21,    4.81,    0.46,    2.43,    4.35
50.25961,4.95191,2006,12,22,    5.34,    0.35,    1.99,    4.99
50.25961,4.95191,2006,12,23,    4.47,   -0.98,    0.78,    5.45
50.25961,4.95191,2006,12,24,    4.18,   -1.91,    0.07,    6.09
50.25961,4.95191,2006,12,25,    2.63,   -2.65,   -1.18,    5.28
50.25961,4.95191,2006,12,26,    1.60,   -2.71,   -1.49,    4.31
50.25961,4.95191,2006,12,27,   -0.70,   -3.32,   -2.34,    2.63
50.25961,4.95191,2006,12,28,   -0.11,   -2.00,   -0.98,    1.89
50.25961,4.95191,2006,12,29,    2.56,   -2.71,   -0.04,    5.27
50.25961,4.95191,2006,12,30,    7.63,    0.62,    3.55,    7.01
50.25961,4.95191,2006,12,31,   10.36,    2.64,    5.60,    7.72
50.25961,4.95191,2007,01,01,   10.73,    2.49,    6.30,    8.24
50.25961,4.95191,2007,01,02,    4.78,    1.97,    3.61,    2.81
50.25961,4.95191,2007,01,03,    5.40,    2.82,    4.19,    2.59
50.25961,4.95191,2007,01,04,    8.65,    5.45,    6.63,    3.20
50.25961,4.95191,2007,01,05,    8.35,    5.32,    6.85,    3.03
50.25961,4.95191,2007,01,06,    9.68,    7.61,    8.81,    2.07
50.25961,4.95191,2007,01,07,    7.35,    4.93,    5.98,    2.43
50.25961,4.95191,2007,01,08,    9.87,    5.47,    8.03,    4.39
50.25961,4.95191,2007,01,09,   11.36,    8.37,   10.23,    3.00
50.25961,4.95191,2007,01,10,   11.07,    3.31,    8.00,    7.76
50.25961,4.95191,2007,01,11,    9.51,    3.04,    5.54,    6.46
50.25961,4.95191,2007,01,12,    9.86,    5.22,    7.70,    4.64
50.25961,4.95191,2007,01,13,    9.75,    8.64,    9.05,    1.12
50.25961,4.95191,2007,01,14,    8.48,    2.10,    5.15,    6.37
50.25961,4.95191,2007,01,15,    5.07,    0.83,    2.15,    4.25
50.25961,4.95191,2007,01,16,    6.58,    2.90,    4.50,    3.68
50.25961,4.95191,2007,01,17,   10.41,    6.50,    8.53,    3.91
50.25961,4.95191,2007,01,18,   12.18,    9.63,   11.20,    2.55
50.25961,4.95191,2007,01,19,   11.46,    9.30,   10.60,    2.16
50.25961,4.95191,2007,01,20,   10.73,    4.60,    8.73,    6.13
50.25961,4.95191,2007,01,21,    6.44,    2.65,    4.57,    3.79
50.25961,4.95191,2007,01,22,    3.76,   -2.34,    2.00,    6.10
50.25961,4.95191,2007,01,23,   -1.32,   -4.76,   -3.27,    3.45
50.25961,4.95191,2007,01,24,    1.15,   -3.76,   -2.08,    4.92
50.25961,4.95191,2007,01,25,   -0.00,   -4.99,   -3.04,    4.98
50.25961,4.95191,2007,01,26,    1.58,   -5.60,   -1.88,    7.18
50.25961,4.95191,2007,01,27,    3.14,    0.10,    1.12,    3.03
50.25961,4.95191,2007,01,28,    3.92,   -0.01,    2.43,    3.93
50.25961,4.95191,2007,01,29,    6.89,    3.27,    4.34,    3.62
50.25961,4.95191,2007,01,30,    7.30,    2.82,    4.48,    4.49
50.25961,4.95191,2007,01,31,    5.91,    2.58,    3.65,    3.34
50.25961,4.95191,2007,02,01,    8.95,    4.47,    6.23,    4.48
50.25961,4.95191,2007,02,02,    8.24,    3.71,    6.20,    4.52
50.25961,4.95191,2007,02,03,    7.18,   -0.23,    2.93,    7.41
50.25961,4.95191,2007,02,04,    8.82,   -0.18,    2.63,    9.00
50.25961,4.95191,2007,02,05,    3.27,    0.21,    1.75,    3.06
50.25961,4.95191,2007,02,06,    3.64,   -1.47,    1.12,    5.11
50.25961,4.95191,2007,02,07,    2.05,   -4.08,   -1.40,    6.13
50.25961,4.95191,2007,02,08,    6.24,   -3.02,    1.62,    9.25
50.25961,4.95191,2007,02,09,    6.27,    1.94,    3.18,    4.33
50.25961,4.95191,2007,02,10,    6.58,    2.71,    4.47,    3.87
50.25961,4.95191,2007,02,11,    8.30,    3.22,    6.52,    5.08
50.25961,4.95191,2007,02,12,    9.34,    4.41,    6.75,    4.94
50.25961,4.95191,2007,02,13,    8.25,    4.25,    5.87,    4.00
50.25961,4.95191,2007,02,14,    6.95,    3.09,    4.65,    3.86
50.25961,4.95191,2007,02,15,    8.54,    1.54,    3.76,    7.00
50.25961,4.95191,2007,02,16,   10.56,    0.34,    4.78,   10.22
50.25961,4.95191,2007,02,17,   10.09,    1.18,    5.03,    8.90
50.25961,4.95191,2007,02,18,    9.31,    1.96,    4.55,    7.35
50.25961,4.95191,2007,02,19,    6.56,    1.39,    4.08,    5.16
50.25961,4.95191,2007,02,20,   10.98,    3.73,    5.83,    7.25
50.25961,4.95191,2007,02,21,    8.68,    1.75,    5.16,    6.94
50.25961,4.95191,2007,02,22,    9.36,    1.68,    5.55,    7.68
50.25961,4.95191,2007,02,23,   10.52,    4.76,    7.32,    5.76
50.25961,4.95191,2007,02,24,   10.20,    6.40,    7.67,    3.80
50.25961,4.95191,2007,02,25,    7.34,    4.88,    6.32,    2.46
50.25961,4.95191,2007,02,26,    7.34,    3.29,    5.49,    4.04
50.25961,4.95191,2007,02,27,    9.71,    2.18,    5.67,    7.53
50.25961,4.95191,2007,02,28,   10.03,    7.18,    8.46,    2.85
50.25961,4.95191,2007,03,01,    9.32,    3.45,    7.03,    5.87
50.25961,4.95191,2007,03,02,    8.66,    2.51,    4.86,    6.15
50.25961,4.95191,2007,03,03,    9.13,    3.06,    6.07,    6.06
50.25961,4.95191,2007,03,04,   11.57,    2.64,    7.04,    8.92
50.25961,4.95191,2007,03,05,    9.52,    5.39,    7.40,    4.14
50.25961,4.95191,2007,03,06,    8.27,    4.95,    6.46,    3.32
50.25961,4.95191,2007,03,07,    9.52,    1.45,    6.49,    8.08
50.25961,4.95191,2007,03,08,   10.94,    1.08,    5.36,    9.85
50.25961,4.95191,2007,03,09,    7.57,    1.65,    4.39,    5.92
50.25961,4.95191,2007,03,10,   10.10,    0.34,    4.07,    9.76
50.25961,4.95191,2007,03,11,   12.10,    2.74,    6.13,    9.36
50.25961,4.95191,2007,03,12,   13.10,    0.46,    6.44,   12.64
50.25961,4.95191,2007,03,13,   13.35,    0.73,    6.49,   12.63
50.25961,4.95191,2007,03,14,   12.29,    2.06,    6.50,   10.23
50.25961,4.95191,2007,03,15,   13.44,    0.09,    5.94,   13.35
50.25961,4.95191,2007,03,16,   11.82,    1.13,    6.16,   10.69
50.25961,4.95191,2007,03,17,   11.10,    5.12,    7.68,    5.98
50.25961,4.95191,2007,03,18,    7.73,    1.96,    5.59,    5.77
50.25961,4.95191,2007,03,19,    3.19,   -1.21,    1.26,    4.40
50.25961,4.95191,2007,03,20,    5.32,   -1.89,    1.82,    7.21
50.25961,4.95191,2007,03,21,    5.27,    0.40,    2.55,    4.87
50.25961,4.95191,2007,03,22,    6.83,    0.36,    3.10,    6.47
50.25961,4.95191,2007,03,23,    5.46,   -0.43,    2.60,    5.89
50.25961,4.95191,2007,03,24,    6.88,    0.12,    3.65,    6.76
50.25961,4.95191,2007,03,25,   11.31,    3.35,    6.31,    7.96
50.25961,4.95191,2007,03,26,   15.12,    1.72,    7.98,   13.40
50.25961,4.95191,2007,03,27,   14.25,    2.59,    7.95,   11.65
50.25961,4.95191,2007,03,28,   15.16,    3.51,    9.05,   11.65
50.25961,4.95191,2007,03,29,   12.20,    4.91,    7.91,    7.28
50.25961,4.95191,2007,03,30,    9.92,    4.01,    6.68,    5.91
50.25961,4.95191,2007,03,31,   13.23,    4.11,    8.22,    9.12
50.25961,4.95191,2007,04,01,   15.90,    5.93,   10.05,    9.97
50.25961,4.95191,2007,04,02,   16.88,    4.13,    9.98,   12.75
50.25961,4.95191,2007,04,03,   10.44,    1.96,    5.95,    8.48
50.25961,4.95191,2007,04,04,   10.28,    0.39,    4.68,    9.89
50.25961,4.95191,2007,04,05,   13.69,   -0.58,    6.30,   14.28
50.25961,4.95191,2007,04,06,   17.02,    3.71,    9.65,   13.31
50.25961,4.95191,2007,04,07,   11.98,    3.20,    7.28,    8.77
50.25961,4.95191,2007,04,08,   15.22,    1.52,    8.64,   13.70
50.25961,4.95191,2007,04,09,   15.56,    3.18,    9.35,   12.39
50.25961,4.95191,2007,04,10,   14.88,    4.48,    9.78,   10.40
50.25961,4.95191,2007,04,11,   16.95,    4.51,   10.80,   12.44
50.25961,4.95191,2007,04,12,   20.55,    6.05,   13.16,   14.49
50.25961,4.95191,2007,04,13,   22.98,    8.93,   15.85,   14.05
50.25961,4.95191,2007,04,14,   24.31,   10.62,   17.15,   13.69
50.25961,4.95191,2007,04,15,   24.66,   10.10,   18.12,   14.56
50.25961,4.95191,2007,04,16,   23.88,   10.00,   16.34,   13.88
50.25961,4.95191,2007,04,17,   16.29,    5.32,   10.76,   10.96
50.25961,4.95191,2007,04,18,   13.56,    4.22,    8.41,    9.34
50.25961,4.95191,2007,04,19,   16.26,    3.01,    9.48,   13.26
50.25961,4.95191,2007,04,20,   14.67,    3.57,    8.89,   11.10
50.25961,4.95191,2007,04,21,   15.39,    0.79,    8.40,   14.60
50.25961,4.95191,2007,04,22,   19.20,    4.26,   12.77,   14.94
50.25961,4.95191,2007,04,23,   21.66,    7.12,   14.89,   14.53
50.25961,4.95191,2007,04,24,   22.68,   10.24,   16.76,   12.44
50.25961,4.95191,2007,04,25,   24.81,   11.81,   17.95,   13.00
50.25961,4.95191,2007,04,26,   23.68,    9.83,   16.97,   13.85
50.25961,4.95191,2007,04,27,   24.00,   11.57,   17.65,   12.43
50.25961,4.95191,2007,04,28,   24.06,   11.44,   18.04,   12.62
50.25961,4.95191,2007,04,29,   22.81,   10.58,   16.61,   12.23
50.25961,4.95191,2007,04,30,   19.80,    7.98,   13.47,   11.82
50.25961,4.95191,2007,05,01,   19.21,    5.31,   12.49,   13.89
50.25961,4.95191,2007,05,02,   18.47,    4.33,   11.56,   14.14
50.25961,4.95191,2007,05,03,   19.51,    5.22,   12.67,   14.28
50.25961,4.95191,2007,05,04,   18.95,    6.92,   13.35,   12.03
50.25961,4.95191,2007,05,05,   18.27,    7.89,   12.32,   10.38
50.25961,4.95191,2007,05,06,   17.60,    6.90,   12.16,   10.70
50.25961,4.95191,2007,05,07,   16.75,   10.49,   13.27,    6.26
50.25961,4.95191,2007,05,08,   13.97,    9.34,   11.59,    4.62
50.25961,4.95191,2007,05,09,   15.38,    9.84,   12.86,    5.54
50.25961,4.95191,2007,05,10,   18.80,   11.55,   14.94,    7.24
50.25961,4.95191,2007,05,11,   14.99,   10.62,   12.17,    4.37
50.25961,4.95191,2007,05,12,   16.65,    9.44,   13.13,    7.21
50.25961,4.95191,2007,05,13,   21.97,    9.20,   14.46,   12.77
50.25961,4.95191,2007,05,14,   15.69,    9.82,   12.60,    5.87
50.25961,4.95191,2007,05,15,   14.47,    6.55,   10.77,    7.92
50.25961,4.95191,2007,05,16,   14.10,    8.81,   10.96,    5.30
50.25961,4.95191,2007,05,17,   16.30,    8.97,   12.16,    7.33
50.25961,4.95191,2007,05,18,   21.04,    6.68,   15.18,   14.36
50.25961,4.95191,2007,05,19,   18.45,   10.07,   14.48,    8.38
50.25961,4.95191,2007,05,20,   20.07,    8.33,   14.57,   11.73
50.25961,4.95191,2007,05,21,   23.19,   11.68,   17.69,   11.51
50.25961,4.95191,2007,05,22,   21.49,   12.10,   16.91,    9.38
50.25961,4.95191,2007,05,23,   21.09,   10.18,   15.70,   10.92
50.25961,4.95191,2007,05,24,   24.85,   10.41,   18.53,   14.44
50.25961,4.95191,2007,05,25,   23.97,   15.03,   19.50,    8.94
50.25961,4.95191,2007,05,26,   20.98,   12.95,   17.23,    8.03
50.25961,4.95191,2007,05,27,   15.03,    9.77,   13.24,    5.26
50.25961,4.95191,2007,05,28,   14.58,    7.94,   10.92,    6.64
50.25961,4.95191,2007,05,29,   13.60,    4.72,    9.61,    8.87
50.25961,4.95191,2007,05,30,   17.34,    2.61,   11.92,   14.73
50.25961,4.95191,2007,05,31,   17.67,    9.84,   14.06,    7.83
50.25961,4.95191,2007,06,01,   14.80,    9.78,   12.46,    5.02
50.25961,4.95191,2007,06,02,   21.91,    9.36,   16.31,   12.55
50.25961,4.95191,2007,06,03,   22.24,   10.81,   17.07,   11.43
50.25961,4.95191,2007,06,04,   22.09,   11.69,   17.26,   10.40
50.25961,4.95191,2007,06,05,   22.77,   11.54,   17.69,   11.22
50.25961,4.95191,2007,06,06,   22.57,   12.07,   17.88,   10.50
50.25961,4.95191,2007,06,07,   22.34,   14.02,   18.93,    8.32
50.25961,4.95191,2007,06,08,   24.04,   15.40,   19.87,    8.64
50.25961,4.95191,2007,06,09,   20.94,   14.03,   17.50,    6.91
50.25961,4.95191,2007,06,10,   22.33,   14.33,   18.28,    7.99
50.25961,4.95191,2007,06,11,   23.70,   14.02,   19.03,    9.68
50.25961,4.95191,2007,06,12,   21.01,   12.91,   16.84,    8.09
50.25961,4.95191,2007,06,13,   22.02,   11.34,   17.57,   10.68
50.25961,4.95191,2007,06,14,   22.34,   14.86,   18.25,    7.48
50.25961,4.95191,2007,06,15,   18.59,   13.32,   16.52,    5.26
50.25961,4.95191,2007,06,16,   18.29,   12.36,   15.03,    5.93
50.25961,4.95191,2007,06,17,   21.29,   10.80,   16.61,   10.50
50.25961,4.95191,2007,06,18,   20.78,   13.95,   17.61,    6.83
50.25961,4.95191,2007,06,19,   25.77,   13.05,   20.39,   12.73
50.25961,4.95191,2007,06,20,   21.48,   16.42,   19.07,    5.05
50.25961,4.95191,2007,06,21,   19.81,   14.02,   16.60,    5.78
50.25961,4.95191,2007,06,22,   17.78,   12.50,   14.95,    5.27
50.25961,4.95191,2007,06,23,   18.25,   11.94,   15.11,    6.32
50.25961,4.95191,2007,06,24,   20.24,   10.96,   15.45,    9.28
50.25961,4.95191,2007,06,25,   17.67,   11.14,   15.22,    6.53
50.25961,4.95191,2007,06,26,   15.69,    8.62,   12.41,    7.07
50.25961,4.95191,2007,06,27,   16.40,    6.92,   12.15,    9.48
50.25961,4.95191,2007,06,28,   17.04,   10.03,   13.44,    7.01
50.25961,4.95191,2007,06,29,   15.98,   11.73,   13.98,    4.26
50.25961,4.95191,2007,06,30,   20.41,   11.21,   15.87,    9.20
50.25961,4.95191,2007,07,01,   22.19,   13.66,   17.99,    8.54
50.25961,4.95191,2007,07,02,   19.11,   13.32,   15.93,    5.79
50.25961,4.95191,2007,07,03,   16.47,   10.80,   14.14,    5.68
50.25961,4.95191,2007,07,04,   16.53,   10.74,   13.32,    5.79
50.25961,4.95191,2007,07,05,   17.62,   11.06,   14.32,    6.56
50.25961,4.95191,2007,07,06,   17.34,   10.44,   14.41,    6.91
50.25961,4.95191,2007,07,07,   19.82,    9.24,   14.73,   10.58
50.25961,4.95191,2007,07,08,   20.78,    8.65,   15.19,   12.12
50.25961,4.95191,2007,07,09,   16.39,   10.01,   13.08,    6.37
50.25961,4.95191,2007,07,10,   16.06,    8.93,   12.78,    7.14
50.25961,4.95191,2007,07,11,   17.20,    9.17,   13.57,    8.03
50.25961,4.95191,2007,07,12,   18.17,   10.56,   14.78,    7.61
50.25961,4.95191,2007,07,13,   24.29,   15.10,   19.69,    9.19
50.25961,4.95191,2007,07,14,   25.19,   16.24,   21.08,    8.94
50.25961,4.95191,2007,07,15,   27.96,   15.92,   21.97,   12.04
50.25961,4.95191,2007,07,16,   26.06,   16.09,   20.52,    9.98
50.25961,4.95191,2007,07,17,   22.15,   14.18,   17.82,    7.98
50.25961,4.95191,2007,07,18,   22.35,   12.43,   17.82,    9.92
50.25961,4.95191,2007,07,19,   22.44,   11.88,   17.49,   10.56
50.25961,4.95191,2007,07,20,   20.42,   11.85,   16.90,    8.57
50.25961,4.95191,2007,07,21,   20.47,   10.12,   15.87,   10.35
50.25961,4.95191,2007,07,22,   18.73,   10.43,   15.08,    8.30
50.25961,4.95191,2007,07,23,   19.52,   11.43,   14.93,    8.09
50.25961,4.95191,2007,07,24,   18.74,   11.38,   14.98,    7.36
50.25961,4.95191,2007,07,25,   21.55,    9.55,   16.36,   12.00
50.25961,4.95191,2007,07,26,   21.88,   12.57,   17.28,    9.32
50.25961,4.95191,2007,07,27,   20.70,   13.10,   17.01,    7.60
50.25961,4.95191,2007,07,28,   20.52,   11.90,   17.14,    8.61
50.25961,4.95191,2007,07,29,   18.06,    8.60,   14.17,    9.45
