-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2009 through 12/31/2020 
Location: Latitude  50.8454   Longitude 4.3484 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 76.01 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE,T2M_MAX,T2M_MIN,T2M,WS50M,PRECTOT,RH2M
50.84541,4.34841,2009,06,08,    9.93,   18.31,    8.39,   13.41,    5.51,    6.72,   76.33
50.84541,4.34841,2009,06,09,    7.14,   18.21,   11.07,   14.64,    8.16,    7.79,   85.14
50.84541,4.34841,2009,06,10,    7.30,   17.41,   10.11,   13.86,    5.24,   14.31,   85.25
50.84541,4.34841,2009,06,11,    7.05,   17.06,   10.01,   13.49,    9.07,    6.17,   81.34
50.84541,4.34841,2009,06,12,   11.84,   19.55,    7.70,   14.05,    5.17,    0.20,   71.71
50.84541,4.34841,2009,06,13,   13.88,   22.32,    8.44,   16.83,    2.75,    0.01,   67.29
50.84541,4.34841,2009,06,14,    8.60,   21.77,   13.17,   17.56,    4.80,    4.71,   81.66
50.84541,4.34841,2009,06,15,    7.62,   18.82,   11.20,   14.85,    3.89,    4.92,   82.39
50.84541,4.34841,2009,06,16,    8.69,   18.87,   10.18,   14.97,    5.77,    0.61,   76.82
50.84541,4.34841,2009,06,17,   13.56,   22.24,    8.68,   16.92,    5.76,    0.02,   74.44
50.84541,4.34841,2009,06,18,   10.13,   21.55,   11.43,   16.76,    6.02,    0.24,   73.91
50.84541,4.34841,2009,06,19,    7.59,   18.24,   10.65,   14.49,    6.77,    0.08,   72.04
50.84541,4.34841,2009,06,20,    7.59,   17.42,    9.83,   13.69,    5.27,    0.49,   74.76
50.84541,4.34841,2009,06,21,    8.43,   16.81,    8.38,   13.06,    5.84,    3.89,   82.15
50.84541,4.34841,2009,06,22,   12.16,   18.91,    6.75,   13.80,    4.97,    0.03,   72.73
50.84541,4.34841,2009,06,23,   13.08,   21.37,    8.29,   15.81,    6.62,    0.02,   71.29
50.84541,4.34841,2009,06,24,   12.08,   22.47,   10.40,   17.20,    8.23,    0.01,   68.16
50.84541,4.34841,2009,06,25,   10.47,   23.87,   13.39,   19.21,    5.77,    1.31,   76.13
50.84541,4.34841,2009,06,26,   10.98,   25.58,   14.60,   20.21,    3.97,    4.82,   77.42
50.84541,4.34841,2009,06,27,    9.94,   23.64,   13.70,   19.29,    4.02,    2.61,   80.47
50.84541,4.34841,2009,06,28,   10.90,   24.50,   13.60,   19.82,    2.71,    0.49,   79.17
50.84541,4.34841,2009,06,29,   11.38,   26.16,   14.78,   20.61,    3.71,    0.48,   74.73
50.84541,4.34841,2009,06,30,   12.97,   26.73,   13.77,   20.89,    4.44,    0.04,   75.07
50.84541,4.34841,2009,07,01,   12.59,   26.51,   13.92,   20.97,    4.36,    0.03,   73.81
50.84541,4.34841,2009,07,02,   12.09,   28.17,   16.08,   22.91,    4.99,    0.59,   75.40
50.84541,4.34841,2009,07,03,   10.72,   24.72,   14.00,   20.54,    5.67,    0.86,   79.97
50.84541,4.34841,2009,07,04,   12.95,   24.97,   12.01,   19.78,    3.06,    0.03,   70.32
50.84541,4.34841,2009,07,05,    9.01,   23.85,   14.84,   19.61,    4.35,    2.48,   75.59
50.84541,4.34841,2009,07,06,    9.27,   21.69,   12.42,   17.22,    6.32,    1.78,   76.51
50.84541,4.34841,2009,07,07,    7.39,   19.32,   11.93,   15.83,    8.98,    5.59,   79.16
50.84541,4.34841,2009,07,08,    6.60,   18.35,   11.75,   15.30,    7.32,    6.67,   83.68
50.84541,4.34841,2009,07,09,    7.43,   17.58,   10.16,   14.20,    5.71,    2.61,   79.82
50.84541,4.34841,2009,07,10,    7.42,   17.50,   10.08,   14.39,    7.53,    0.84,   77.42
50.84541,4.34841,2009,07,11,    8.13,   20.07,   11.94,   16.39,    5.99,    2.47,   83.12
50.84541,4.34841,2009,07,12,   10.48,   21.77,   11.29,   17.43,    7.37,    4.57,   83.89
50.84541,4.34841,2009,07,13,   12.41,   22.65,   10.24,   17.54,    4.84,    0.14,   77.10
